"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR000747000","1982-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","4",",I","1",",I","","","","","","","34.6",",,I,08,","73.4",",,,I","",""
"BR000747000","1982-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","14",",I","8",",I","3",",I","","","","","","","41.4",",,I,16,","140.1",",,,I","",""
"BR000747000","1983-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","14",",I","10",",I","1",",I","","","","","","","162.8",",,I,29,","255.1",",,,I","",""
"BR000747000","1983-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","12",",I","3",",I","","","","","","","92.3",",,I,07,","288.2",",,,I","",""
"BR000747000","1983-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","27",",I","22",",I","7",",I","","","","","","","53.2",",,I,30,","465.5",",,,I","",""
"BR000747000","1983-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","3",",I","0",",I","","","","","","","7.9",",,I,26,","16.7",",,,I","",""
"BR000747000","1983-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","1",",I","0",",I","","","","","","","4.4",",,I,24,","5.3",",,,I","",""
"BR000747000","1983-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR000747000","1983-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1983-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","0",",I","","","","","","","5.9",",,I,23,","6.0",",,,I","",""
"BR000747000","1983-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","4",",I","1",",I","","","","","","","48.4",",,I,29,","66.9",",,,I","",""
"BR000747000","1983-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","13",",I","8",",I","2",",I","","","","","","","61.0",",,I,17,","174.1",",,,I","",""
"BR000747000","1983-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","8",",I","3",",I","","","","","","","49.2",",,I,07,","158.9",",,,I","",""
"BR000747000","1983-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","13",",I","2",",I","","","","","","","70.8",",,I,04,","228.6",",,,I","",""
"BR000747000","1984-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","18",",I","13",",I","1",",I","","","","","","","46.4",",,I,26,","168.5",",,,I","",""
"BR000747000","1984-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","13",",I","1",",I","","","","","","","62.3",",,I,08,","190.9",",,,I","",""
"BR000747000","1984-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","14",",I","3",",I","","","","","","","42.8",",,I,17,","248.9",",,,I","",""
"BR000747000","1984-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","23",",I","16",",I","4",",I","","","","","","","46.4",",,I,02,","254.6",",,,I","",""
"BR000747000","1984-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","8",",I","6",",I","0",",I","","","","","","","18.7",",,I,04,","54.8",",,,I","",""
"BR000747000","1984-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.2",",,I,10,","0.2",",,,I","",""
"BR000747000","1984-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1984-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","1",",I","0",",I","","","","","","","2.9",",,I,30,","3.8",",,,I","",""
"BR000747000","1984-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","7",",I","5",",I","1",",I","","","","","","","46.2",",,I,12,","85.6",",,,I","",""
"BR000747000","1984-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","7",",I","1",",I","","","","","","","42.0",",,I,31,","89.8",",,,I","",""
"BR000747000","1984-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","10",",I","6",",I","1",",I","","","","","","","47.2",",,I,17,","115.3",",,,I","",""
"BR000747000","1984-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","10",",I","6",",I","2",",I","","","","","","","50.5",",,I,24,","113.3",",,,I","",""
"BR000747000","1985-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","28",",I","21",",I","6",",I","","","","","","","59.7",",,I,22,","444.0",",,,I","",""
"BR000747000","1985-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","25",",I","18",",I","7",",I","","","","","","","43.9",",,I,04,","376.1",",,,I","",""
"BR000747000","1985-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","13",",I","3",",I","","","","","","","50.0",",,I,23,","222.0",",,,I","",""
"BR000747000","1985-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","22",",I","17",",I","5",",I","","","","","","","61.3",",,I,08,","309.2",",,,I","",""
"BR000747000","1985-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","11",",I","5",",I","1",",I","","","","","","","27.0",",,I,05,","71.2",",,,I","",""
"BR000747000","1985-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","1",",I","0",",I","","","","","","","15.3",",,I,06,","17.4",",,,I","",""
"BR000747000","1985-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","1",",I","0",",I","","","","","","","16.0",",,I,08,","16.9",",,,I","",""
"BR000747000","1985-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1985-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","3",",I","1",",I","0",",I","","","","","","","5.8",",,I,24,","7.5",",,,I","",""
"BR000747000","1985-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","13",",I","10",",I","3",",I","","","","","","","66.3",",,I,02,","244.0",",,,I","",""
"BR000747000","1985-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","10",",I","2",",I","","","","","","","43.1",",,I,22,","167.9",",,,I","",""
"BR000747000","1985-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","24",",I","21",",I","5",",I","","","","","","","77.9",",,I,22,","396.2",",,,I","",""
"BR000747000","1986-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","23",",I","19",",I","5",",I","","","","","","","143.2",",,I,31,","475.8",",,,I","",""
"BR000747000","1986-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","19",",I","15",",I","2",",I","","","","","","","59.2",",,I,11,","220.5",",,,I","",""
"BR000747000","1986-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","22",",I","18",",I","4",",I","0","5,","0","5,S","20.6","5,S,15,","44.5",",,I,16,","295.2",",,,I","22.43","5,,,S"
"BR000747000","1986-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","14",",I","3",",I","0","5,","0","5,S","21.8","5,S,07,+","57.9",",,I,24,","275.1",",,,I","22.64","5,,,S"
"BR000747000","1986-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","1",",I","0",",I","","","","","","","5.6",",,I,17,","9.4",",,,I","",""
"BR000747000","1986-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","0",",I","0",",I","","","","","","","1.6",",,I,05,","1.6",",,,I","",""
"BR000747000","1986-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1986-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","1",",I","0",",I","","","","","","","7.6",",,I,26,","8.1",",,,I","",""
"BR000747000","1986-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","4",",I","1",",I","","","","","","","26.2",",,I,27,","58.7",",,,I","",""
"BR000747000","1986-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","9",",I","5",",I","","","","","","","61.5",",,I,15,","253.4",",,,I","",""
"BR000747000","1986-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","10",",I","1",",I","","","","","","","37.6",",,I,20,","105.5",",,,I","",""
"BR000747000","1986-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","10",",I","2",",I","","","","","","","46.8",",,I,03,","144.7",",,,I","",""
"BR000747000","1987-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","20",",I","16",",I","1",",I","","","","","","","46.4",",,I,08,","178.9",",,,I","",""
"BR000747000","1987-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","10",",I","0",",I","","","","","","","16.6",",,I,10,","89.3",",,,I","",""
"BR000747000","1987-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","24",",I","18",",I","7",",I","","","","","","","75.6",",,I,22,","498.7",",,,I","",""
"BR000747000","1987-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","10",",I","9",",I","0",",I","","","","","","","19.4",",,I,03,","97.3",",,,I","",""
"BR000747000","1987-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","3",",I","0",",I","","","","","","","5.4",",,I,03,","16.7",",,,I","",""
"BR000747000","1987-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR000747000","1987-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1987-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1987-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","4",",I","0",",I","","","","","","","12.8",",,I,23,","36.0",",,,I","",""
"BR000747000","1987-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","3",",I","","","","","","","67.5",",,I,09,","195.0",",,,I","",""
"BR000747000","1987-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","2",",I","","","","","","","46.2",",,I,24,","155.2",",,,I","",""
"BR000747000","1987-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","10",",I","3",",I","","","","","","","64.5",",,I,21,","233.7",",,,I","",""
"BR000747000","1988-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","21",",I","14",",I","1",",I","","","","","","","36.2",",,I,12,","222.8",",,,I","",""
"BR000747000","1988-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","23",",I","18",",I","4",",I","","","","","","","92.6",",,I,23,","387.6",",,,I","",""
"BR000747000","1988-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","10",",I","4",",I","","","","","","","63.9",",,I,21,","282.9",",,,I","",""
"BR000747000","1988-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","2",",I","0",",I","","","","","","","14.7",",,I,17,","21.5",",,,I","",""
"BR000747000","1988-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","3",",I","0",",I","","","","","","","10.9",",,I,02,","22.9",",,,I","",""
"BR000747000","1988-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1988-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1988-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","3",",I","0",",I","","","","","","","16.3",",,I,03,","43.5",",,,I","",""
"BR000747000","1988-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","14",",I","9",",I","3",",I","","","","","","","103.3",",,I,13,","222.9",",,,I","",""
"BR000747000","1988-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","8",",I","3",",I","","","","","","","39.2",",,I,03,","177.9",",,,I","",""
"BR000747000","1988-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","9",",I","2",",I","","","","","","","43.2",",,I,10,","186.4",",,,I","",""
"BR000747000","1989-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","19",",I","9",",I","3",",I","","","","","","","37.2",",,I,11,","184.2",",,,I","",""
"BR000747000","1989-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","11",",I","2",",I","","","","","","","37.2",",,I,08,","144.4",",,,I","",""
"BR000747000","1989-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","18",",I","13",",I","4",",I","","","","","","","51.8",",,I,16,","225.2",",,,I","",""
"BR000747000","1989-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","8",",I","7",",I","2",",I","","","","","","","46.2",",,I,21,","134.4",",,,I","",""
"BR000747000","1989-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","6",",I","2",",I","0",",I","","","","","","","11.4",",,I,02,","26.6",",,,I","",""
"BR000747000","1989-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","3",",I","0",",I","","","","","","","8.6",",,I,29,","24.4",",,,I","",""
"BR000747000","1989-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","1",",I","","","","","","","36.4",",,I,30,","36.4",",,,I","",""
"BR000747000","1989-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","3",",I","2",",I","0",",I","","","","","","","12.8",",,I,19,","24.4",",,,I","",""
"BR000747000","1989-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","2",",I","0",",I","","","","","","","4.5",",,I,29,","12.5",",,,I","",""
"BR000747000","1989-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","11",",I","7",",I","0",",I","","","","","","","17.2",",,I,11,","58.8",",,,I","",""
"BR000747000","1989-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","11",",I","2",",I","","","","","","","86.2",",,I,14,","212.1",",,,I","",""
"BR000747000","1989-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","16",",I","7",",I","","","","","","","58.4",",,I,19,","383.7",",,,I","",""
"BR000747000","1990-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","8",",I","8",",I","3",",I","","","","","","","46.6",",,I,01,","178.8",",,,I","",""
"BR000747000","1990-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15","2,I","13","2,I","0","2,I","","","","","","","21.8","2,,I,19,","145.4","2,,,I","",""
"BR000747000","1990-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","10",",I","7",",I","1",",I","","","","","","","36.9",",,I,05,","102.5",",,,I","",""
"BR000747000","1990-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","3",",I","1",",I","0",",I","","","","","","","18.6",",,I,03,","20.8",",,,I","",""
"BR000747000","1990-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,30,+","0.0",",,,I","",""
"BR000747000","1990-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1990-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1990-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","4",",I","4",",I","0",",I","","","","","","","7.8",",,I,25,","23.6",",,,I","",""
"BR000747000","1990-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","7",",I","1",",I","","","","","","","28.5",",,I,27,","112.4",",,,I","",""
"BR000747000","1990-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","10",",I","7",",I","1",",I","","","","","","","34.5",",,I,22,","93.9",",,,I","",""
"BR000747000","1990-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","14",",I","8",",I","2",",I","","","","","","","104.2",",,I,27,","188.6",",,,I","",""
"BR000747000","1991-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","23",",I","18",",I","3",",I","","","","","","","64.7",",,I,14,","290.8",",,,I","",""
"BR000747000","1991-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","23",",I","16",",I","4",",I","","","","","","","40.6",",,I,02,","256.5",",,,I","",""
"BR000747000","1991-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","22",",I","20",",I","4",",I","","","","","","","45.8",",,I,18,","353.4",",,,I","",""
"BR000747000","1991-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","14",",I","14",",I","5",",I","","","","","","","65.3",",,I,30,","343.2",",,,I","",""
"BR000747000","1991-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","11",",I","6",",I","2",",I","","","","","","","37.9",",,I,06,","113.6",",,,I","",""
"BR000747000","1991-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","2",",I","1",",I","","","","","","","34.2",",,I,08,","36.7",",,,I","",""
"BR000747000","1991-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1991-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1991-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","3",",I","3",",I","1",",I","","","","","","","25.4",",,I,22,","40.2",",,,I","",""
"BR000747000","1991-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","6",",I","4",",I","2",",I","","","","","","","45.8",",,I,04,","99.9",",,,I","",""
"BR000747000","1991-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","11",",I","10",",I","1",",I","","","","","","","37.6",",,I,13,","115.4",",,,I","",""
"BR000747000","1991-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","17",",I","8",",I","4",",I","","","","","","","64.8",",,I,03,","187.7",",,,I","",""
"BR000747000","1992-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","20",",I","13",",I","4",",I","","","","","","","133.0",",,I,21,","392.9",",,,I","",""
"BR000747000","1992-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","18",",I","11",",I","0",",I","","","","","","","14.9",",,I,03,","87.9",",,,I","",""
"BR000747000","1993-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","12",",I","1",",I","","","","","","","36.7",",,I,12,","182.3",",,,I","",""
"BR000747000","1993-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","18",",I","16",",I","2",",I","","","","","","","55.8",",,I,13,","250.5",",,,I","",""
"BR000747000","1993-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","20",",I","14",",I","2",",I","","","","","","","28.6",",,I,18,","194.2",",,,I","",""
"BR000747000","1993-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","10",",I","2",",I","","","","","","","63.2",",,I,27,","191.4",",,,I","",""
"BR000747000","1993-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","2",",I","1",",I","","","","","","","60.8",",,I,01,","86.0",",,,I","",""
"BR000747000","1993-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","1",",I","0",",I","","","","","","","3.8",",,I,03,","5.1",",,,I","",""
"BR000747000","1993-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1993-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","0",",I","0",",I","","","","","","","0.8",",,I,23,","1.2",",,,I","",""
"BR000747000","1993-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","6",",I","6",",I","0",",I","","","","","","","23.0",",,I,28,","63.3",",,,I","",""
"BR000747000","1993-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","8",",I","5",",I","1",",I","","","","","","","57.1",",,I,08,","110.0",",,,I","",""
"BR000747000","1993-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","9",",I","1",",I","","","","","","","29.2",",,I,06,","105.4",",,,I","",""
"BR000747000","1993-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","13",",I","12",",I","0",",I","","","","","","","20.2",",,I,05,","125.6",",,,I","",""
"BR000747000","1994-01","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","13",",I","3",",I","","","","","","","35.4",",,I,08,","217.0",",,,I","",""
"BR000747000","1994-02","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","16",",I","14",",I","2",",I","","","","","","","32.1",",,I,09,","220.6",",,,I","",""
"BR000747000","1994-03","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","11",",I","0",",I","","","","","","","25.2",",,I,10,+","118.9",",,,I","",""
"BR000747000","1994-04","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","3",",I","","","","","","","35.3",",,I,05,","158.4",",,,I","",""
"BR000747000","1994-05","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","1",",I","","","","","","","64.7",",,I,29,","64.7",",,,I","",""
"BR000747000","1994-06","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","5",",I","3",",I","0",",I","","","","","","","18.5",",,I,27,","42.0",",,,I","",""
"BR000747000","1994-07","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","0",",I","0",",I","0",",I","","","","","","","0.0",",,I,31,+","0.0",",,,I","",""
"BR000747000","1994-08","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","1",",I","1",",I","0",",I","","","","","","","10.8",",,I,25,","10.8",",,,I","",""
"BR000747000","1994-09","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","2",",I","2",",I","1",",I","","","","","","","48.7",",,I,04,","54.4",",,,I","",""
"BR000747000","1994-10","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","9",",I","8",",I","3",",I","","","","","","","49.7",",,I,30,","160.6",",,,I","",""
"BR000747000","1994-11","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","12",",I","7",",I","3",",I","","","","","","","31.7",",,I,17,","109.5",",,,I","",""
"BR000747000","1994-12","-7.317","-47.467","172.0","CAROLINA AEROPORTO, BR","15",",I","13",",I","5",",I","","","","","","","59.7",",,I,25,","258.3",",,,I","",""
