"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00003918","1952-07","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","609.6","0","276.0",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","4","","10","","13.3",",0,10,+","0",",,0,31,+","0",",,0,31,+","36.3",",,0,13,","38.9",",0,27,","0.0","0","0.0",",0","104.4",",,,0","0",",,,0","27.24",",0","34.68",",,,0","19.79",",,,0"
"USW00003918","1952-08","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","838.4","0","228.8",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","7","","8","","11.1",",0,25,","0",",,0,31,+","0",",,0,31,+","45.2",",,0,22,","37.8",",0,17,","0.0","0","0.0",",0","106.1",",,,0","0",",,,0","25.71",",0","32.65",",,,0","18.78",",,,0"
"USW00003918","1952-09","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","908.1","0","69.7",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","7","","6","","2.8",",0,25,+","0",",,0,30,+","0",",,0,30,+","27.4",",,0,01,","33.9",",0,16,","18.1","0","18.1",",0","28.9",",,,0","0",",,,0","20.05",",0","29.00",",,,0","11.11",",,,0"
"USW00003918","1952-10","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","916.9","0","8.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","20",",0","1",",0","1","","1","","-6.1",",0,29,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,05,","34.4",",0,01,","229.5","0","211.4",",0","19.0",",,,0","0",",,,0","11.80",",0","22.52",",,,0","1.07",",,,0"
"USW00003918","1952-11","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","924.5","0","7.6",",0","7",",0","5",",0","3",",0","1",",0","1",",0","0",",0","14",",0","1",",0","8",",0","0",",0","7","","2","","-10.6",",0,28,","25",",,0,29,","38",",,0,29,","63.0",",,0,25,","26.7",",0,02,","544.3","0","314.8",",0","192.6",",,,0","46",",,,0","8.09",",0","15.02",",,,0","1.16",",,,0"
"USW00003918","1952-12","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","924.5","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","2",",0","0",",0","10","","","","-8.9",",0,28,","0",",,0,31,+","0",",T,0,14,","19.8",",,0,03,","21.7",",0,06,","982.1","0","437.8",",0","57.0",",,,0","0",",T,,0","4.21",",0","10.18",",,,0","-1.76",",,,0"
"USW00003918","1953-01","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.0","0","0.0",",0","5",",0","5",",0","0",",0","1",",0","0",",0","0",",0","21",",0","1",",0","1",",0","0",",0","13","","1","","-9.4",",0,16,","25",",,0,17,","18",",,0,16,","22.6",",,0,22,","23.9",",0,26,","1386.2","0","404.1",",0","63.5",",,,0","26",",,,0","5.30",",0","11.56",",,,0","-0.96",",,,0"
"USW00003918","1953-02","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","7","","2","","-10.0",",0,22,","0",",,0,28,+","0",",,0,28,+","17.8",",,0,10,","19.4",",0,27,","1730.7","0","344.5",",0","37.6",",,,0","0",",,,0","6.03",",0","13.15",",,,0","-1.09",",,,0"
"USW00003918","1953-03","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.3","0","0.3",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","11","","8","","-3.9",",0,08,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,17,","27.2",",0,20,","1943.3","0","212.6",",0","148.5",",,,0","0",",,,0","11.48",",0","18.62",",,,0","4.35",",,,0"
"USW00003918","1953-04","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","7.8","0","7.5",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","6","","7","","-3.3",",0,19,","0",",,0,30,+","0",",T,0,11,+","19.8",",,0,29,+","30.6",",0,22,","2138.6","0","195.3",",0","113.6",",,,0","0",",T,,0","12.07",",0","19.23",",,,0","4.92",",,,0"
"USW00003918","1953-05","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","103.2","0","95.4",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","7",",0","10","","8","","5.6",",0,08,+","0",",,0,31,+","0",",T,0,10,","31.2",",,0,12,","35.0",",0,31,+","2190.7","0","52.1",",0","97.8",",,,0","0",",T,,0","19.73",",0","25.97",",,,0","13.49",",,,0"
"USW00003918","1953-06","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","389.6","0","286.4",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","4","","12.8",",0,03,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,26,","40.6",",0,19,","2190.7","0","0.0",",0","34.6",",,,0","0",",,,0","27.88",",0","35.70",",,,0","20.06",",,,0"
"USW00003918","1953-07","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","650.8","0","261.2",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","6","","7","","12.8",",0,11,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,21,","38.9",",0,31,+","0.0","0","0.0",",0","59.1",",,,0","0",",,,0","26.76",",0","33.71",",,,0","19.81",",,,0"
"USW00003918","1953-08","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","884.2","0","233.4",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","4","","5","","11.1",",0,21,","0",",,0,31,+","0",",,0,31,+","25.7",",,0,04,","39.4",",0,15,","0.0","0","0.0",",0","40.7",",,,0","0",",,,0","25.86",",0","34.29",",,,0","17.44",",,,0"
"USW00003918","1953-09","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1035.1","0","150.9",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","","","3","","2.8",",0,23,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,18,","40.0",",0,29,","7.5","0","7.5",",0","9.1",",,,0","0",",,,0","23.11",",0","33.50",",,,0","12.72",",,,0"
"USW00003918","1953-10","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1066.8","0","31.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","4",",0","5","","","","-1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","15.0",",,0,26,","35.0",",0,02,+","98.3","0","90.8",",0","25.0",",,,0","0",",,,0","16.43",",0","25.99",",,,0","6.86",",,,0"
"USW00003918","1953-11","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1066.8","0","0.0",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","9",",0","0",",0","2","","1","","-7.8",",0,28,","0",",,0,30,+","0",",T,0,06,","26.2",",,0,19,","26.1",",0,02,","394.7","0","296.4",",0","33.8",",,,0","0",",T,,0","8.45",",0","17.00",",,,0","-0.10",",,,0"
"USW00003918","1953-12","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1066.8","0","0.0",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","0",",0","0",",0","8","","","","-14.4",",0,24,","0",",,0,31,+","0",",T,0,22,+","17.5",",,0,03,","20.0",",0,01,","841.9","0","447.2",",0","44.0",",,,0","0",",T,,0","3.91",",0","10.89",",,,0","-3.08",",,,0"
"USW00003918","1954-01","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.0","0","0.0",",0","12",",0","5",",0","1",",0","4",",0","3",",0","0",",0","25",",0","5",",0","1",",0","0",",0","13","","2","","-12.2",",0,11,","51",",,0,23,+","38",",,0,21,","33.0",",,0,19,","22.2",",0,07,","1322.3","0","480.4",",0","109.3",",,,0","101",",,,0","2.84",",0","9.40",",,,0","-3.72",",,,0"
"USW00003918","1954-02","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.3","0","0.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7",",0","0",",0","3","","2","","-7.8",",0,08,","0",",,0,28,+","0",",T,0,27,","48.8",",,0,15,","25.0",",0,10,","1599.0","0","276.7",",0","75.5",",,,0","0",",T,,0","8.46",",0","16.47",",,,0","0.45",",,,0"
"USW00003918","1954-03","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","2.5","0","2.2",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","9",",0","0",",0","9","","3","","-7.8",",0,04,","0",",,0,31,+","0",",T,0,13,+","30.0",",,0,23,","27.2",",0,28,+","1916.0","0","317.0",",0","74.5",",,,0","0",",T,,0","8.18",",0","14.92",",,,0","1.44",",,,0"
"USW00003918","1954-04","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","63.5","0","61.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","0",",0","6","","6","","-5.0",",0,01,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,15,","31.7",",0,06,","1964.6","0","48.6",",0","59.7",",,,0","0",",,,0","18.75",",0","26.27",",,,0","11.23",",,,0"
"USW00003918","1954-05","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","106.8","0","43.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","1",",0","10","","4","","-0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,02,","32.2",",0,31,","2041.2","0","76.6",",0","100.3",",,,0","0",",,,0","17.26",",0","24.67",",,,0","9.85",",,,0"
"USW00003918","1954-06","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","336.7","0","229.9",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","22",",0","2","","6","","8.9",",0,05,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,22,","39.4",",0,29,+","2044.8","0","3.6",",0","66.8",",,,0","0",",,,0","25.88",",0","33.63",",,,0","18.12",",,,0"
"USW00003918","1954-07","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","677.6","0","340.9",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","3","","11","","16.1",",0,10,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,22,","44.4",",0,13,","0.0","0","0.0",",0","50.9",",,,0","0",",,,0","29.33",",0","37.76",",,,0","20.90",",,,0"
"USW00003918","1954-08","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","996.6","0","319.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","1","","7","","15.6",",0,31,","0",",,0,31,+","0",",,0,31,+","61.2",",,0,28,","41.1",",0,16,","0.0","0","0.0",",0","95.8",",,,0","0",",,,0","28.62",",0","36.57",",,,0","20.67",",,,0"
"USW00003918","1954-09","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1167.5","0","170.9",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","2","","3","","6.1",",0,24,+","0",",,0,30,+","0",",,0,30,+","28.4",",,0,29,","39.4",",0,04,","4.4","0","4.4",",0","71.7",",,,0","0",",,,0","23.88",",0","33.13",",,,0","14.63",",,,0"
"USW00003918","1954-10","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1221.6","0","54.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","3",",0","10","","5","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,11,","33.3",",0,05,+","133.2","0","128.8",",0","85.6",",,,0","0",",,,0","15.93",",0","22.45",",,,0","9.40",",,,0"
"USW00003918","1954-11","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1221.6","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","12",",0","0",",0","11","","1","","-7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,03,","25.0",",0,13,","421.8","0","288.6",",0","20.4",",,,0","0",",,,0","8.71",",0","16.76",",,,0","0.67",",,,0"
"USW00003918","1954-12","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","1221.6","0","0.0",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","13","","3","","-7.2",",0,30,","0",",T,0,29,","0",",T,0,29,+","38.1",",,0,28,","18.3",",0,26,","854.2","0","432.4",",0","133.7",",,,0","0",",T,,0","4.38",",0","10.86",",,,0","-2.09",",,,0"
"USW00003918","1955-01","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","5",",0","2",",0","0",",0","25",",0","0",",0","2",",0","0",",0","5","","","","-12.8",",0,29,","152",",,0,11,","229",",,0,10,","22.9",",,0,10,","23.3",",0,04,","1322.6","0","468.4",",0","32.0",",,,0","280",",,,0","3.22",",0","9.37",",,,0","-2.92",",,,0"
"USW00003918","1955-02","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.8","0","0.8",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2",",0","2",",0","0",",0","9","","1","","-15.6",",0,11,","0",",T,0,12,","0",",T,0,13,+","26.9",",,0,19,","25.0",",0,28,","1718.5","0","395.9",",0","56.4",",,,0","0",",T,,0","4.22",",0","10.60",",,,0","-2.15",",,,0"
"USW00003918","1955-03","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","7.2","0","6.4",",0","7",",0","3",",0","2",",0","1",",0","0",",0","0",",0","11",",0","1",",0","11",",0","0",",0","8","","1","","-12.2",",0,26,","25",",,0,22,","13",",,0,21,","51.1",",,0,20,","28.9",",0,10,","2007.8","0","289.3",",0","90.4",",,,0","13",",,,0","9.21",",0","16.35",",,,0","2.06",",,,0"
"USW00003918","1955-04","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","49.6","0","42.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","2",",0","9","","4","","-0.6",",0,08,","0",",,0,30,+","0",",T,0,13,","8.9",",,0,20,","34.4",",0,22,","2068.0","0","60.2",",0","48.8",",,,0","0",",T,,0","17.74",",0","24.92",",,,0","10.56",",,,0"
"USW00003918","1955-05","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","127.1","0","77.5",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","8","","7","","9.4",",0,30,+","0",",,0,31,+","0",",,0,31,+","53.6",",,0,20,","33.3",",0,04,","2071.9","0","3.9",",0","130.2",",,,0","0",",,,0","20.71",",0","27.13",",,,0","14.28",",,,0"
"USW00003918","1955-06","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","234.3","0","107.2",",0","13",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","10","","7","","10.0",",0,16,","0",",,0,30,+","0",",T,0,26,+","56.1",",,0,26,","33.3",",0,21,","2080.8","0","8.9",",0","200.3",",,,0","0",",T,,0","21.61",",0","28.12",",,,0","15.10",",,,0"
"USW00003918","1955-07","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","516.2","0","281.9",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","10","","7","","18.3",",0,17,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,05,","37.2",",0,29,","0.0","0","0.0",",0","59.2",",,,0","0",",,,0","27.43",",0","33.92",",,,0","20.93",",,,0"
"USW00003918","1955-08","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","742.1","0","225.9",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","5","","4","","12.2",",0,31,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,23,","36.1",",0,06,","0.0","0","0.0",",0","62.0",",,,0","0",",,,0","25.62",",0","32.85",",,,0","18.39",",,,0"
"USW00003918","1955-09","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","879.2","0","137.1",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","5","","2","","6.1",",0,13,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,30,","36.1",",0,21,+","0.3","0","0.3",",0","61.0",",,,0","0",",,,0","22.90",",0","31.67",",,,0","14.12",",,,0"
"USW00003918","1955-10","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","897.8","0","18.6",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","23",",0","0",",0","3","","2","","-2.2",",0,25,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,28,","30.6",",0,06,","121.7","0","121.4",",0","34.3",",,,0","0",",,,0","15.02",",0","23.72",",,,0","6.32",",,,0"
"USW00003918","1955-11","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","905.0","0","7.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","10",",0","0",",0","3","","2","","-10.6",",0,28,","0",",,0,30,+","0",",,0,30,+","13.0",",,0,18,","28.3",",0,15,+","450.3","0","328.6",",0","26.8",",,,0","0",",,,0","7.62",",0","15.92",",,,0","-0.68",",,,0"
"USW00003918","1955-12","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","905.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","2",",0","0",",0","7","","","","-13.3",",0,16,","0",",T,0,01,","0",",T,0,08,+","6.4",",,0,01,","26.1",",0,24,","932.2","0","481.9",",0","9.5",",,,0","0",",T,,0","2.79",",0","9.53",",,,0","-3.95",",,,0"
"USW00003918","1956-01","36.29083","-92.59","219.2","FLIPPIN MARION CO REGIONAL AIRPORT, AR US","0.0","0","0.0",",0","10",",0","5",",0","0",",0","8",",0","2",",0","0",",0","29",",0","4",",0","2",",0","0",",0","7","","1","","-13.9",",0,20,","127",",,0,25,+","127",",,0,23,","12.7",",,0,28,","23.9",",0,05,","1467.8","0","535.6",",0","48.9",",,,0","232",",,,0","1.06",",0","7.47",",,,0","-5.35",",,,0"
