"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CASH","1991-11","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","","","0.0",",U","0",",U","26",",U","1",",U","1",",U","0",",U","-11.7",",U,30,","21.7",",U,07,","","","446.1",",U","3.46",",U","10.26",",,,U","-3.34",",,,U"
"USR0000CASH","1991-12","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","","","0.0",",U","0",",U","30",",U","0",",U","0",",U","0",",U","-12.2",",U,19,+","12.2",",U,06,","","","583.4",",U","-0.49",",U","5.34",",,,U","-6.31",",,,U"
"USR0000CASH","1992-01","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","29",",U","0",",U","0",",U","0",",U","-15.0",",U,08,","11.7",",U,30,+","","","559.2",",U","0.29",",U","6.13",",,,U","-5.55",",,,U"
"USR0000CASH","1992-02","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","24",",U","0",",U","0",",U","0",",U","-7.2",",U,02,","18.9",",U,27,","","","439.8",",U","3.17",",U","8.49",",,,U","-2.16",",,,U"
"USR0000CASH","1992-03","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","26",",U","0",",U","0",",U","0",",U","-7.8",",U,18,","17.8",",U,12,","","","425.9",",U","4.59",",U","11.79",",,,U","-2.60",",,,U"
"USR0000CASH","1992-04","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","20",",U","0",",U","6",",U","0",",U","-7.2",",U,07,","25.0",",U,28,","","","324.9",",U","7.50",",U","15.96",",,,U","-0.96",",,,U"
"USR0000CASH","1992-05","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","6.5","U","6.5",",U","0",",U","9",",U","0",",U","25",",U","0",",U","-2.8",",U,03,+","30.6",",U,31,+","","","142.8",",U","13.94",",U","24.29",",,,U","3.58",",,,U"
"USR0000CASH","1992-06","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","22.3","U","15.8",",U","0",",U","0",",U","0",",U","23",",U","3",",U","1.7",",U,30,","34.4",",U,22,","","","107.2",",U","15.29",",U","23.79",",,,U","6.79",",,,U"
"USR0000CASH","1992-07","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","47.6","U","25.3",",U","0",",U","0",",U","0",",U","29",",U","5",",U","1.7",",U,06,","35.0",",U,30,","59.4","U","59.4",",U","17.23",",U","27.24",",,,U","7.22",",,,U"
"USR0000CASH","1992-08","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","83.7","U","36.1",",U","0",",U","0",",U","0",",U","30",",U","10",",U","0.6",",U,22,","35.6",",U,11,","104.2","U","44.8",",U","18.05",",U","29.37",",,,U","6.74",",,,U"
"USR0000CASH","1992-09","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","83.7","U","0.0",",U","0",",U","3",",U","0",",U","26",",U","0",",U","-3.9",",U,25,","30.6",",U,21,","230.7","U","126.5",",U","14.12",",U","24.89",",,,U","3.34",",,,U"
"USR0000CASH","1992-10","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","83.7","U","0.0",",U","0",",U","19",",U","0",",U","13",",U","0",",U","-6.1",",U,15,","27.8",",U,11,","513.8","U","283.1",",U","9.20",",U","18.97",",,,U","-0.57",",,,U"
"USR0000CASH","1992-11","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","83.7","U","0.0",",U","0",",U","28",",U","0",",U","0",",U","0",",U","-11.1",",U,10,","18.3",",U,06,","993.1","U","479.3",",U","2.36",",U","8.80",",,,U","-4.09",",,,U"
"USR0000CASH","1992-12","41.0519","-120.6861","1554.5","ASH VALLEY CALIFORNIA, CA US","83.7","U","0.0",",U","4",",U","30",",U","8",",U","0",",U","0",",U","-24.4",",U,19,","7.8",",U,10,+","1682.8","U","689.7",",U","-3.91",",U","1.82",",,,U","-9.65",",,,U"
