"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ATRU","2002-09","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","125.0",",U","0",",U","0",",U","0",",U","28",",U","4",",U","10.0",",U,30,","33.3",",U,03,","","","7.0",",U","22.27",",U","27.29",",,,U","17.24",",,,U"
"USR0000ATRU","2002-10","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","14.1","1,U","0","1,U","0","1,U","0","1,U","14","1,U","0","1,U","2.8","1,U,02,","26.7","1,U,09,","","","117.5","1,U","14.89","1,U","19.71","1,,,U","10.07","1,,,U"
"USR0000ATRU","2002-11","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","0.0",",U","0",",U","1",",U","0",",U","1",",U","0",",U","-0.6",",U,25,","21.1",",U,22,","","","257.3",",U","9.76",",U","14.48",",,,U","5.03",",,,U"
"USR0000ATRU","2002-12","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","0.0",",U","0",",U","13",",U","1",",U","0",",U","0",",U","-5.0",",U,21,+","12.8",",U,14,+","","","433.2",",U","4.36",",U","8.28",",,,U","0.44",",,,U"
"USR0000ATRU","2003-01","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","0.0","","0.0",",U","0",",U","1",",U","0",",U","0",",U","0",",U","-1.1",",U,01,","20.0",",U,31,","","","267.0",",U","9.72",",U","14.59",",,,U","4.85",",,,U"
"USR0000ATRU","2003-02","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","0.0","","0.0",",U","0",",U","12",",U","0",",U","0",",U","0",",U","-5.0",",U,07,","18.9",",U,01,","","","358.4",",U","5.53",",U","9.59",",,,U","1.48",",,,U"
"USR0000ATRU","2003-03","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","0.0","","0.0",",U","0",",U","8",",U","0",",U","1",",U","0",",U","-3.9",",U,02,","22.2",",U,31,","","","282.6",",U","9.22",",U","14.10",",,,U","4.34",",,,U"
"USR0000ATRU","2003-04","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","0.0","","0.0",",U","0",",U","3",",U","0",",U","4",",U","0",",U","0.0",",U,23,+","23.3",",U,09,","","","231.8",",U","10.61",",U","15.92",",,,U","5.29",",,,U"
"USR0000ATRU","2003-05","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","104.8","","104.8",",U","0",",U","0",",U","0",",U","21",",U","4",",U","1.7",",U,09,","36.1",",U,28,","","","71.1",",U","19.42",",U","25.18",",,,U","13.65",",,,U"
"USR0000ATRU","2003-06","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","289.2","","184.4",",U","0",",U","0",",U","0",",U","30",",U","14",",U","12.2",",U,24,","35.6",",U,28,","","","1.1",",U","24.44",",U","30.41",",,,U","18.48",",,,U"
"USR0000ATRU","2003-07","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","606.5","","317.3",",U","0",",U","0",",U","0",",U","31",",U","27",",U","16.7",",U,31,","39.4",",U,10,","0.0","","0.0",",U","28.57",",U","34.77",",,,U","22.37",",,,U"
"USR0000ATRU","2003-08","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","825.4","","218.9",",U","0",",U","0",",U","0",",U","31",",U","14",",U","14.4",",U,16,+","36.7",",U,11,","0.0","","0.0",",U","25.39",",U","31.04",",,,U","19.75",",,,U"
"USR0000ATRU","2005-07","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","304.1",",U","0",",U","0",",U","0",",U","31",",U","24",",U","16.7",",U,30,+","39.4",",U,14,","0.0","U","0.0",",U","28.14",",U","34.27",",,,U","22.02",",,,U"
"USR0000ATRU","2005-08","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","192.5",",U","0",",U","0",",U","0",",U","31",",U","6",",U","15.0",",U,15,","35.6",",U,28,","0.0","U","0.0",",U","24.54",",U","30.13",",,,U","18.96",",,,U"
"USR0000ATRU","2005-09","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","110.4",",U","0",",U","0",",U","0",",U","30",",U","0",",U","11.7",",U,28,","31.7",",U,02,","0.6","U","0.6",",U","21.99",",U","27.62",",,,U","16.37",",,,U"
"USR0000ATRU","2005-10","35.7825","-113.7942","1630.7","TRUXTON CANYON ARIZONA, AZ US","","","14.3",",U","0",",U","0",",U","0",",U","15",",U","0",",U","5.6",",U,19,+","26.7",",U,07,+","99.6","U","99.0",",U","15.60",",U","20.58",",,,U","10.62",",,,U"
