"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1TXCML064","2020-04","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","10",",N","5",",N","1",",N","","","","","25.4",",,N,29,","88.3",",,,N","",""
"US1TXCML064","2020-05","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","9",",N","5",",N","3",",N","","","","","69.9",",,N,13,","189.7",",,,N","",""
"US1TXCML064","2020-07","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","1",",N","1",",N","0",",N","","","","","5.8",",,N,26,","5.8",",,,N","",""
"US1TXCML064","2020-08","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","4",",N","2",",N","0",",N","","","","","23.6",",,N,23,","27.9",",,,N","",""
"US1TXCML064","2020-09","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","11",",N","6",",N","2",",N","","","","","61.0",",,N,10,","140.4",",,,N","",""
"US1TXCML064","2020-10","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","4",",N","1",",N","0",",N","","","","","3.0",",,N,24,","5.1",",,,N","",""
"US1TXCML064","2020-11","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","6",",N","2",",N","1",",N","","","","","28.2",",,N,29,","34.8",",,,N","",""
"US1TXCML064","2020-12","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","6",",N","3",",N","0",",N","","","","","15.0",",,N,31,","26.3",",,,N","",""
"US1TXCML064","2021-01","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","8","1,N","4","1,N","0","1,N","","","","","17.0","1,,N,11,","50.4","1,,,N","",""
"US1TXCML064","2021-02","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","6","2,N","2","2,N","0","2,N","","","","","19.1","2,,N,12,","33.0","2,,,N","",""
"US1TXCML064","2021-03","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","5",",N","2",",N","0",",N","0","5,N","0","5,,N,31,+","19.1",",,N,23,","23.7",",,,N","0","5,,,N"
"US1TXCML064","2021-04","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","6","1,N","4","1,N","1","1,N","","","","","52.1","1,,N,24,","86.2","1,,,N","",""
"US1TXCML064","2021-05","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","11","5,N","9","5,N","2","5,N","","","","","77.0","5,,N,29,","158.3","5,,,N","",""
"US1TXCML064","2021-06","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","10",",N","5",",N","2",",N","","","","","37.1",",,N,06,","108.1",",,,N","",""
"US1TXCML064","2021-07","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","13","1,N","10","1,N","1","1,N","","","","","28.4","1,,N,09,","109.1","1,,,N","",""
"US1TXCML064","2021-08","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","7","2,N","5","2,N","0","2,N","","","","","18.5","2,,N,02,","49.2","2,,,N","",""
"US1TXCML064","2021-09","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","5",",N","3",",N","1",",N","0","5,N","0","5,,N,30,+","83.3",",,N,29,","97.8",",,,N","0","5,,,N"
"US1TXCML064","2021-10","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","6",",N","4",",N","2",",N","","","","","138.4",",,N,14,","197.9",",,,N","",""
"US1TXCML064","2021-11","29.79429","-98.06831","245.7","NEW BRAUNFELS 6.9 NNE, TX US","4",",N","4",",N","0",",N","0","4,N","0","4,,N,30,+","21.6",",,N,04,","39.9",",,,N","0","4,,,N"
