"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1HIHI0055","2016-12","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","31",",N","22",",N","7",",N","135.9",",,N,02,","718.9",",,,N"
"US1HIHI0055","2017-01","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","26",",N","16",",N","4",",N","181.9",",,N,25,","415.1",",,,N"
"US1HIHI0055","2017-02","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","16",",N","7",",N","1",",N","41.1",",,N,28,","104.0",",,,N"
"US1HIHI0055","2017-03","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","20",",N","9",",N","1",",N","26.2",",,N,24,","122.8",",,,N"
"US1HIHI0055","2017-04","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","26",",N","14",",N","4",",N","104.4",",,N,18,","298.8",",,,N"
"US1HIHI0055","2017-05","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","31",",N","22",",N","4",",N","79.2",",,N,16,","322.5",",,,N"
"US1HIHI0055","2017-06","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","30",",N","19",",N","0",",N","24.1",",,N,15,","154.6",",,,N"
"US1HIHI0055","2017-07","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","30",",N","22",",N","2",",N","30.0",",,N,29,","217.0",",,,N"
"US1HIHI0055","2017-08","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","31",",N","22",",N","3",",N","149.9",",,N,21,","425.8",",,,N"
"US1HIHI0055","2017-09","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","24",",N","16",",N","1",",N","32.5",",,N,09,","157.6",",,,N"
"US1HIHI0055","2017-10","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","27",",N","21",",N","6",",N","47.2",",,N,13,","410.0",",,,N"
"US1HIHI0055","2017-11","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","27",",N","22",",N","6",",N","112.3",",,N,30,","631.1",",,,N"
"US1HIHI0055","2017-12","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","17",",N","10",",N","4",",N","136.1",",,N,01,","369.6",",,,N"
"US1HIHI0055","2018-01","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","25",",N","16",",N","6",",N","111.8",",,N,23,","459.4",",,,N"
"US1HIHI0055","2018-02","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","23",",N","15",",N","8",",N","141.0",",,N,16,","673.6",",,,N"
"US1HIHI0055","2018-03","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","30",",N","23",",N","3",",N","35.1",",,N,14,","311.5",",,,N"
"US1HIHI0055","2018-04","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","28",",N","23",",N","6",",N","153.7",",,N,15,","572.4",",,,N"
"US1HIHI0055","2018-05","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","24",",N","5",",N","77.2",",,N,30,","432.3",",,,N"
"US1HIHI0055","2018-06","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","21",",N","1",",N","58.9",",,N,08,","269.8",",,,N"
"US1HIHI0055","2018-07","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","31",",N","22",",N","3",",N","69.3",",,N,15,","272.9",",,,N"
"US1HIHI0055","2018-08","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","31",",N","22",",N","8",",N","434.3",",,N,25,","1404.9",",,,N"
"US1HIHI0055","2018-09","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","28",",N","17",",N","3",",N","130.0",",,N,13,","334.1",",,,N"
"US1HIHI0055","2018-10","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","21",",N","7",",N","90.4",",,N,09,","533.4",",,,N"
"US1HIHI0055","2018-11","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","20",",N","5",",N","91.2",",,N,03,","376.8",",,,N"
"US1HIHI0055","2018-12","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","24",",N","7",",N","50.0",",,N,20,","391.9",",,,N"
"US1HIHI0055","2019-01","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","21",",N","10",",N","0",",N","16.3",",,N,01,","76.9",",,,N"
"US1HIHI0055","2019-02","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","26",",N","16",",N","5",",N","190.0",",,N,20,","522.0",",,,N"
"US1HIHI0055","2019-03","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","27",",N","16",",N","0",",N","19.3",",,N,08,","148.1",",,,N"
"US1HIHI0055","2019-04","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","30",",N","24",",N","9",",N","127.3",",,N,12,","568.3",",,,N"
"US1HIHI0055","2019-05","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","24",",N","16",",N","0",",N","22.4",",,N,27,","124.8",",,,N"
"US1HIHI0055","2019-06","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","27",",N","17",",N","1",",N","25.9",",,N,04,","156.2",",,,N"
"US1HIHI0055","2019-07","19.5021","-155.029","339.9","KURTISTOWN 6.6 SSE, HI US","29",",N","20",",N","4",",N","60.7",",,N,09,","315.8",",,,N"
