"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00075040","1946-02","-34.2333","146.0","118.9","LAKE VIEW, AS","8",",a","6",",a","2",",a","33.0",",,a,18,","112.3",",,,a"
"ASN00075040","1946-03","-34.2333","146.0","118.9","LAKE VIEW, AS","5",",a","3",",a","0",",a","10.7",",,a,16,","21.4",",,,a"
"ASN00075040","1946-04","-34.2333","146.0","118.9","LAKE VIEW, AS","3",",a","0",",a","0",",a","2.3",",,a,28,","3.3",",,,a"
"ASN00075040","1946-05","-34.2333","146.0","118.9","LAKE VIEW, AS","4",",a","1",",a","0",",a","13.5",",,a,18,","17.3",",,,a"
"ASN00075040","1946-06","-34.2333","146.0","118.9","LAKE VIEW, AS","8",",a","2",",a","0",",a","9.1",",,a,29,","22.7",",,,a"
"ASN00075040","1946-07","-34.2333","146.0","118.9","LAKE VIEW, AS","11",",a","5",",a","0",",a","7.6",",,a,31,","24.6",",,,a"
"ASN00075040","1946-08","-34.2333","146.0","118.9","LAKE VIEW, AS","7",",a","2",",a","0",",a","5.8",",,a,01,","14.8",",,,a"
"ASN00075040","1946-09","-34.2333","146.0","118.9","LAKE VIEW, AS","1",",a","0",",a","0",",a","0.5",",,a,30,","0.5",",,,a"
"ASN00075040","1946-10","-34.2333","146.0","118.9","LAKE VIEW, AS","3",",a","2",",a","0",",a","6.1",",,a,23,","10.7",",,,a"
"ASN00075040","1946-11","-34.2333","146.0","118.9","LAKE VIEW, AS","8",",a","3",",a","0",",a","15.0",",,a,19,","39.8",",,,a"
"ASN00075040","1946-12","-34.2333","146.0","118.9","LAKE VIEW, AS","6",",a","4",",a","0",",a","10.2",",,a,29,","31.8",",,,a"
"ASN00075040","1947-01","-34.2333","146.0","118.9","LAKE VIEW, AS","0",",a","0",",a","0",",a","0.0",",,a,31,+","0.0",",,,a"
"ASN00075040","1947-02","-34.2333","146.0","118.9","LAKE VIEW, AS","6",",a","3",",a","0",",a","20.1",",,a,13,","33.8",",,,a"
"ASN00075040","1947-03","-34.2333","146.0","118.9","LAKE VIEW, AS","5",",a","4",",a","0",",a","21.8",",,a,13,","59.4",",,,a"
"ASN00075040","1947-04","-34.2333","146.0","118.9","LAKE VIEW, AS","8",",a","5",",a","0",",a","9.7",",,a,22,","33.8",",,,a"
"ASN00075040","1947-05","-34.2333","146.0","118.9","LAKE VIEW, AS","2",",a","0",",a","0",",a","0.3",",,a,25,+","0.6",",,,a"
"ASN00075040","1947-06","-34.2333","146.0","118.9","LAKE VIEW, AS","5",",a","3",",a","0",",a","10.2",",,a,27,","19.2",",,,a"
"ASN00075040","1947-07","-34.2333","146.0","118.9","LAKE VIEW, AS","9",",a","6",",a","0",",a","18.5",",,a,05,","54.1",",,,a"
"ASN00075040","1947-08","-34.2333","146.0","118.9","LAKE VIEW, AS","11",",a","4",",a","0",",a","11.9",",,a,23,","38.8",",,,a"
"ASN00075040","1947-09","-34.2333","146.0","118.9","LAKE VIEW, AS","5",",a","3",",a","0",",a","14.7",",,a,03,","25.9",",,,a"
"ASN00075040","1947-10","-34.2333","146.0","118.9","LAKE VIEW, AS","10",",a","2",",a","0",",a","13.0",",,a,02,","31.1",",,,a"
"ASN00075040","1947-11","-34.2333","146.0","118.9","LAKE VIEW, AS","6",",a","4",",a","1",",a","26.4",",,a,04,","61.2",",,,a"
"ASN00075040","1947-12","-34.2333","146.0","118.9","LAKE VIEW, AS","9",",a","7",",a","0",",a","13.0",",,a,18,","67.4",",,,a"
"ASN00075040","1948-01","-34.2333","146.0","118.9","LAKE VIEW, AS","3",",a","3",",a","0",",a","6.6",",,a,02,","14.7",",,,a"
"ASN00075040","1948-02","-34.2333","146.0","118.9","LAKE VIEW, AS","3",",a","2",",a","0",",a","10.2",",,a,04,","21.4",",,,a"
"ASN00075040","1948-03","-34.2333","146.0","118.9","LAKE VIEW, AS","0",",a","0",",a","0",",a","0.0",",,a,31,+","0.0",",,,a"
"ASN00075040","1948-04","-34.2333","146.0","118.9","LAKE VIEW, AS","5",",a","2",",a","0",",a","19.6",",,a,12,","27.6",",,,a"
"ASN00075040","1948-05","-34.2333","146.0","118.9","LAKE VIEW, AS","9",",a","3",",a","0",",a","3.8",",,a,14,+","15.3",",,,a"
"ASN00075040","1948-06","-34.2333","146.0","118.9","LAKE VIEW, AS","10",",a","7",",a","1",",a","31.0",",,a,07,","77.9",",,,a"
"ASN00075040","1948-07","-34.2333","146.0","118.9","LAKE VIEW, AS","6",",a","2",",a","0",",a","5.1",",,a,23,","13.0",",,,a"
"ASN00075040","1948-08","-34.2333","146.0","118.9","LAKE VIEW, AS","7",",a","3",",a","0",",a","5.3",",,a,24,","16.1",",,,a"
