"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00046027","1880-01","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","3",",a","2",",a","0",",a","13.5",",,a,08,","17.8",",,,a"
"ASN00046027","1880-02","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","9",",a","4",",a","0",",a","17.0",",,a,06,","51.7",",,,a"
"ASN00046027","1880-03","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","3",",a","2",",a","0",",a","5.8",",,a,22,","10.1",",,,a"
"ASN00046027","1880-04","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","7",",a","3",",a","0",",a","7.9",",,a,22,","23.9",",,,a"
"ASN00046027","1880-05","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","1",",a","1",",a","0",",a","7.6",",,a,24,","7.6",",,,a"
"ASN00046027","1880-06","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","2",",a","2",",a","0",",a","9.1",",,a,24,","16.7",",,,a"
"ASN00046027","1880-07","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","0",",a","0",",a","0",",a","0.0",",,a,31,+","0.0",",,,a"
"ASN00046027","1880-08","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","2",",a","1",",a","0",",a","4.3",",,a,22,","5.1",",,,a"
"ASN00046027","1880-09","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","5",",a","3",",a","0",",a","15.7",",,a,10,","35.6",",,,a"
"ASN00046027","1880-10","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","3",",a","3",",a","1",",a","27.4",",,a,16,","43.6",",,,a"
"ASN00046027","1880-11","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","0",",a","0",",a","0",",a","0.0",",,a,30,+","0.0",",,,a"
"ASN00046027","1880-12","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","0",",a","0",",a","0",",a","0.0",",,a,31,+","0.0",",,,a"
"ASN00046027","1881-01","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","1",",a","1",",a","0",",a","9.1",",,a,11,","9.1",",,,a"
"ASN00046027","1881-02","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","3",",a","3",",a","0",",a","9.4",",,a,02,","19.3",",,,a"
"ASN00046027","1881-03","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","2",",a","1",",a","0",",a","11.4",",,a,28,","12.2",",,,a"
"ASN00046027","1881-04","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","1",",a","1",",a","0",",a","11.4",",,a,26,","11.4",",,,a"
"ASN00046027","1881-05","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","5",",a","5",",a","2",",a","37.1",",,a,03,","114.3",",,,a"
"ASN00046027","1881-06","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","2",",a","2",",a","0",",a","11.7",",,a,02,","14.2",",,,a"
"ASN00046027","1881-07","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","1",",a","1",",a","0",",a","2.8",",,a,12,","2.8",",,,a"
"ASN00046027","1881-08","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","0",",a","0",",a","0",",a","0.0",",,a,31,+","0.0",",,,a"
"ASN00046027","1881-09","-30.8","142.4833","186.0","BROKEN HILL NUNTHERUNGIE, AS","4",",a","2",",a","0",",a","5.3",",,a,21,","11.6",",,,a"
