"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00508437","1921-06","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","19",",6","0",",6","0",",6","0",",6","","","-3.9",",6,02,+","","","","","8.6",",,6,19,","12.2",",6,29,","","","464.1",",6","10.5",",,,6","","","2.86",",6","5.79",",,,6","-0.06",",,,6"
"USC00508437","1921-10","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","3,6","5",",6","3",",6","0",",6","","","","","0","3,6","25","3,6","16","1,6","0","1,6","0","1,6","","","-7.2","3,6,28,+","","","","","10.4",",,6,06,","5.0","1,6,01,","","","558.2","1,6","26.2",",,,6","","","-1.57","3,6","0.08","1,,,6","-3.21","3,,,6"
"USC00508437","1921-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","2,6","","","","","","","","","","","1","1,6","29","1,6","26","1,6","0","1,6","0","1,6","","","-20.0","1,6,29,","","","","","","","3.3","1,6,18,","","","693.7","1,6","","","","","-6.44","2,6","-3.67","1,,,6","-9.21","1,,,6"
"USC00508437","1921-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","4,6","","","","","","","","","","","20","2,6","29","2,6","25","3,6","0","3,6","0","3,6","","","-27.2","2,6,16,+","","","","","","","1.7","3,6,21,+","","","871.3","3,6","","","","","-14.27","4,6","-10.34","3,,,6","-18.21","2,,,6"
"USC00508437","1922-01","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","","","","","","","","","","","","","","","","","23","2,6","0","2,6","0","2,6","","","","","","","","","","","3.3","2,6,18,+","","","","","","","","","","","-13.06","2,,,6","",""
"USC00508437","1922-02","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","4,6","","","","","","","","","","","14","3,6","25","3,6","24","3,6","0","3,6","0","3,6","","","-36.7","3,6,18,+","","","","","","","0.6","3,6,22,","","","816.8","3,6","","","","","-16.02","4,6","-11.30","3,,,6","-20.73","3,,,6"
"USC00508437","1922-03","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","5,6","1","1,6","0","1,6","0","1,6","","","1",",6","20","5,6","26","5,6","28","3,6","0","3,6","0","3,6","","","-32.8","5,6,04,","","","38",",,6,17,","1.5","1,,6,17,","-4.4","3,6,20,","","","942.9","3,6","1.5","1,,,6","38",",,,6","-18.09","5,6","-13.96","3,,,6","-22.22","5,,,6"
"USC00508437","1922-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","4,6","","","","","","","","","","","10","4,6","26","4,6","27","2,6","0","2,6","0","2,6","","","-26.7","4,6,26,+","","","","","","","1.1","2,6,08,","","","780.4","2,6","","","","","-11.90","4,6","-9.17","2,,,6","-14.62","4,,,6"
"USC00508437","1922-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","1,6","","","","","","","","","2",",6","11","1,6","30","1,6","26","1,6","0","1,6","0","1,6","","","-32.8","1,6,31,","","","102",",,6,02,","","","1.7","1,6,04,+","","","922.9","1,6","","","178",",,,6","-12.43","1,6","-9.24","1,,,6","-15.62","1,,,6"
"USC00508437","1923-01","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","5,6","","","","","","","","","","","21","5,6","26","5,6","30","1,6","0","1,6","0","1,6","","","-36.1","5,6,10,","","","","","","","0.0","1,6,18,+","","","1026.8","1,6","","","","","-21.34","5,6","-17.89","1,,,6","-24.80","5,,,6"
"USC00508437","1923-09","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","14",",6","8",",6","0",",6","","","0",",6","0",",6","6",",6","1",",6","0",",6","0",",6","","","-4.4",",6,30,+","","","3",",,6,27,","10.2",",,6,12,","15.0",",6,04,","","","385.6",",6","42.8",",,,6","3",",,,6","5.48",",6","7.67",",,,6","3.29",",,,6"
"USC00508437","1923-10","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","4",",6","3",",6","0",",6","","","3",",6","0",",6","28",",6","12",",6","0",",6","0",",6","","","-8.9",",6,25,","","","76",",,6,02,","2.8",",,6,02,","5.6",",6,15,","","","590.5",",6","9.1",",,,6","165",",,,6","-0.72",",6","0.83",",,,6","-2.26",",,,6"
"USC00508437","1923-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","","","","","","","29","1,6","5",",6","5",",6","30",",6","30",",6","0",",6","0",",6","","","-23.9",",6,30,","152","1,,6,30,+","51",",,6,02,","","","0.0",",6,03,+","","","793.0",",6","","","212",",,,6","-8.10",",6","-5.59",",,,6","-10.61",",,,6"
"USC00508437","1923-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","2","1,6","1","1,6","0","1,6","31",",6","1",",6","27",",6","31",",6","31",",6","0",",6","0",",6","","","-31.1",",6,24,+","203",",,6,31,+","43",",,6,25,","2.5","1,,6,25,","0.0",",6,31,","","","1223.9",",6","3.8","1,,,6","63",",,,6","-21.15",",6","-17.84",",,,6","-24.45",",,,6"
"USC00508437","1924-01","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","3",",6","1",",6","0",",6","31",",6","2",",6","25",",6","31",",6","31",",6","0",",6","0",",6","","","-35.6",",6,27,","279",",,6,31,+","51",",,6,15,","2.8",",,6,15,","-6.1",",6,01,","","","1236.2",",6","5.1",",,,6","89",",,,6","-21.55",",6","-18.50",",,,6","-24.59",",,,6"
"USC00508437","1924-02","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","2",",6","1",",6","0",",6","29",",6","2",",6","22","1,6","28","1,6","29",",6","0",",6","0",",6","","","-41.7","1,6,03,","381",",,6,29,+","76",",,6,26,","4.1",",,6,26,","-4.4",",6,14,","","","1131.1",",6","5.1",",,,6","101",",,,6","-21.83","1,6","-17.42",",,,6","-26.24","1,,,6"
"USC00508437","1924-03","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","","","","","","","31",",6","","","24",",6","31",",6","31",",6","0",",6","0",",6","","","-35.0",",6,01,","559",",,6,31,+","","","","","-2.2",",6,21,","","","1136.3",",6","","","","","-18.32",",6","-14.13",",,,6","-22.52",",,,6"
"USC00508437","1924-04","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","28",",6","30",",6","30",",6","0",",6","0",",6","","","-35.0",",6,15,","559",",,6,30,+","0",",,6,30,+","0.0",",,6,30,+","-1.7",",6,10,","","","1184.8",",6","0.0",",,,6","0",",,,6","-21.16",",6","-16.00",",,,6","-26.32",",,,6"
"USC00508437","1924-05","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","4",",6","3",",6","0",",6","31",",6","3",",6","5",",6","31",",6","23",",6","0",",6","0",",6","","","-22.2",",6,01,","559",",,6,06,+","51",",,6,15,+","5.1",",,6,15,+","4.4",",6,16,","","","802.6",",6","14.0",",,,6","140",",,,6","-7.56",",6","-2.82",",,,6","-12.30",",,,6"
"USC00508437","1924-06","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","15",",6","0",",6","0",",6","0",",6","","","-5.6",",6,01,","","","0",",,6,30,+","11.9",",,6,07,","18.3",",6,24,","","","422.8",",6","17.5",",,,6","0",",,,6","4.24",",6","8.24",",,,6","0.24",",,,6"
"USC00508437","1924-07","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","","","1",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","33.0",",,6,31,","","","","","","","33.0",",,,6","","","","","","","",""
"USC00508437","1924-08","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0","3,6","10",",6","8",",6","0",",6","","","","","0","3,6","0","3,6","0","3,6","0","3,6","0","3,6","","","0.6","3,6,13,","","","","","17.8",",,6,17,","17.8","3,6,04,","","","281.4","3,6","59.1",",,,6","","","8.28","3,6","10.50","3,,,6","6.07","3,,,6"
"USC00508437","1924-09","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","","","6","1,6","4","1,6","0","1,6","","","2",",6","","","","","","","","","","","","","","","","","51",",,6,26,","10.2","1,,6,26,+","","","","","","","30.8","1,,,6","76",",,,6","","","","","",""
"USC00508437","1924-10","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","5",",6","3",",6","0",",6","","","3","1,6","0",",6","28",",6","23",",6","0",",6","0",",6","","","-14.4",",6,21,","","","102","1,,6,07,","5.1",",,6,07,","11.1",",6,04,","","","730.3",",6","14.0",",,,6","152","1,,,6","-5.22",",6","-2.95",",,,6","-7.49",",,,6"
"USC00508437","1924-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","6",",6","0",",6","0",",6","","","1",",6","5",",6","30",",6","26",",6","0",",6","0",",6","","","-21.1",",6,21,","","","25",",,6,27,","1.3",",,6,27,+","3.3",",6,04,","","","843.5",",6","5.5",",,,6","77",",,,6","-9.79",",6","-7.41",",,,6","-12.16",",,,6"
"USC00508437","1924-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","3",",6","2",",6","0",",6","31",",6","3",",6","18",",6","31",",6","29",",6","0",",6","0",",6","","","-32.8",",6,13,+","203",",,6,31,+","51",",,6,21,+","2.5",",,6,21,+","1.1",",6,20,","","","1060.4",",6","6.3",",,,6","127",",,,6","-15.87",",6","-12.99",",,,6","-18.76",",,,6"
"USC00508437","1925-01","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","31",",6","1",",6","30",",6","31",",6","31",",6","0",",6","0",",6","","","-36.7",",6,19,","254",",,6,31,+","25",",,6,12,","1.3",",,6,12,","-11.1",",6,24,","","","1366.5",",6","2.9",",,,6","51",",,,6","-25.75",",6","-22.42",",,,6","-29.07",",,,6"
"USC00508437","1925-02","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","28",",6","0",",6","27",",6","28",",6","28",",6","0",",6","0",",6","","","-39.4",",6,10,+","254",",,6,28,+","0",",,6,28,+","0.0",",,6,28,+","-11.7",",6,27,","","","1267.7",",6","0.0",",,,6","0",",,,6","-26.94",",6","-24.16",",,,6","-29.72",",,,6"
"USC00508437","1925-03","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","6",",6","1",",6","0",",6","31",",6","2",",6","21",",6","31",",6","31",",6","0",",6","0",",6","","","-37.2",",6,25,","381",",,6,31,+","51",",,6,12,","2.5",",,6,12,","-0.6",",6,12,","","","1104.1",",6","6.7",",,,6","128",",,,6","-17.28",",6","-13.46",",,,6","-21.11",",,,6"
"USC00508437","1925-04","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","30",",6","3",",6","13",",6","30",",6","26",",6","0",",6","0",",6","","","-30.6",",6,07,","381",",,6,19,+","25",",,6,16,+","1.3",",,6,16,+","1.1",",6,22,+","","","915.8",",6","3.9",",,,6","75",",,,6","-12.20",",6","-7.52",",,,6","-16.87",",,,6"
"USC00508437","1925-05","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","1",",6","2",",6","30",",6","10",",6","0",",6","0",",6","","","-21.1",",6,01,","","","76",",,6,08,","3.8",",,6,31,+","8.9",",6,28,","","","627.6",",6","7.6",",,,6","76",",,,6","-1.91",",6","1.55",",,,6","-5.37",",,,6"
"USC00508437","1925-06","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","0",",6","0",",6","","","-1.7",",6,16,+","","","0",",,6,30,+","10.2",",,6,23,","17.2",",6,20,","","","406.6",",6","10.2",",,,6","0",",,,6","4.78",",6","8.17",",,,6","1.39",",,,6"
"USC00508437","1925-08","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","3.8",",,6,08,","","","","","","","6.3",",,,6","","","","","","","",""
"USC00508437","1925-09","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","6.4",",,6,28,","","","","","","","11.5",",,,6","","","","","","","",""
"USC00508437","1925-10","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","23",",6","10",",6","0",",6","0",",6","","","-6.7",",6,31,+","","","64",",,6,29,","4.8",",,6,19,","7.8",",6,05,+","","","580.9",",6","8.7",",,,6","64",",,,6","-0.41",",6","1.55",",,,6","-2.36",",,,6"
"USC00508437","1925-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","8",",6","2",",6","0",",6","","","5",",6","10",",6","30",",6","27",",6","0",",6","0",",6","","","-32.2",",6,27,","","","127",",,6,18,","6.6",",,6,18,","3.3",",6,04,+","","","846.4",",6","17.5",",,,6","307",",,,6","-9.88",",6","-5.65",",,,6","-14.11",",,,6"
"USC00508437","1925-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","","","0.0",",6","","","","","","","31",",6","2",",6","22",",6","31",",6","31",",6","0",",6","0",",6","","","-41.7",",6,14,","152",",,6,31,","38",",,6,31,","","","-6.1",",6,31,+","","","1189.1",",6","","","96",",,,6","-20.02",",6","-15.18",",,,6","-24.87",",,,6"
"USC00508437","1926-01","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","31",",6","1",",6","24",",6","31",",6","31",",6","0",",6","0",",6","","","-34.4",",6,05,+","127",",,6,31,+","38",",,6,31,","2.5",",,6,31,","-4.4",",6,12,","","","1163.2",",6","3.3",",,,6","48",",,,6","-19.19",",6","-15.30",",,,6","-23.07",",,,6"
"USC00508437","1926-02","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","","","","","","","28",",","","","25",",6","28",",6","28",",6","0",",6","0",",6","","","-38.9",",6,21,","127",",,6,02,+","","","","","-8.3",",6,02,","","","1251.1",",6","","","","","-26.35",",6","-22.96",",,,6","-29.74",",,,6"
"USC00508437","1926-03","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","2",",6","0",",6","0",",6","31",",6","","","23","1,6","30","1,6","26",",6","0",",6","0",",6","","","-31.7","1,6,01,","102",",,6,27,+","","","0.5",",,6,23,+","3.9",",6,31,","","","1004.7",",6","1.0",",,,6","","","-15.27","1,6","-9.67",",,,6","-20.86","1,,,6"
"USC00508437","1926-04","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","","","","","","","30",",6","1",",6","13","1,6","29","1,6","25",",6","0",",6","0",",6","","","-20.6","1,6,19,+","102",",,6,01,","30",",,6,01,","","","4.4",",6,07,+","","","812.5",",6","","","43",",,,6","-9.77","1,6","-4.52",",,,6","-15.01","1,,,6"
"USC00508437","1926-05","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","","","","","","","27","3,","","","0",",6","31",",6","13","1,6","0","1,6","0","1,6","","","-13.9",",6,04,","76","3,,6,02,+","","","","","7.8","1,6,30,","","","648.3","1,6","","","","","-3.27","1,6","0.97","1,,,6","-7.52",",,,6"
"USC00508437","1926-06","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","9",",6","0",",6","0",",6","0",",6","","","-5.0",",6,03,","","","","","","","19.4",",6,29,","","","353.4",",6","","","","","6.55",",6","10.85",",,,6","2.26",",,,6"
"USC00508437","1926-07","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","2",",6","0",",6","","","3.9",",6,24,+","","","","","8.9",",,6,09,","22.2",",6,25,","221.2","6","221.2",",6","19.1",",,,6","","","11.20",",6","14.74",",,,6","7.66",",,,6"
"USC00508437","1926-08","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","0",",6","0",",6","","","1.1",",6,30,","","","","","","","18.9",",6,09,+","451.5","6","230.3",",6","","","","","10.90",",6","14.11",",,,6","7.70",",,,6"
"USC00508437","1926-09","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0",",6","11","1,6","7","1,6","0","1,6","","","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","","","0.6",",6,15,","","","0",",T,6,29,","16.8","1,,6,06,","17.2",",6,22,+","726.2","6","274.7",",6","64.5","1,,,6","0",",T,,6","9.18",",6","12.27",",,,6","6.08",",,,6"
"USC00508437","1926-10","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","1",",6","0",",6","0",",6","","","0",",6","0","1,6","27","1,6","0",",6","0",",6","0",",6","","","-5.0","1,6,31,+","","","13",",,6,02,","1.3",",,6,02,","10.0",",6,08,","1234.7","6","508.5",",6","1.3",",,,6","13",",,,6","1.42","1,6","4.82",",,,6","-1.98","1,,,6"
"USC00508437","1926-11","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","1,6","2",",6","1",",6","0",",6","","","1",",6","0","1,6","28","1,6","16",",6","0",",6","0",",6","","","-16.1","1,6,30,+","","","25",",,6,12,","3.6",",,6,12,","3.9",",6,05,","1888.3","6","653.6",",6","5.4",",,,6","38",",,,6","-4.15","1,6","-0.74",",,,6","-7.57","1,,,6"
"USC00508437","1926-12","66.24958","-166.08936","3.0","SHISHMAREF, AK US","0.0","6","0.0","2,6","4",",6","2",",6","0",",6","","","2",",6","24","1,6","30","1,6","29","2,6","0","2,6","0","2,6","","","-31.7","1,6,24,+","","","64",",,6,12,","5.3",",,6,12,","-4.4","2,6,05,","2958.7","6","1070.4","2,6","10.2",",,,6","141",",,,6","-18.54","2,6","-15.31","2,,,6","-21.76","1,,,6"
