"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00030045","1890-03","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","11",",a","5",",a","1",",a","","","","","","","","","","","","","27.2",",,a,25,","","","","","","","67.5",",,,a","","","","","",""
"ASN00030045","1890-04","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","4",",a","2",",a","1",",a","","","","","","","","","","","","","29.7",",,a,08,","","","","","","","37.3",",,,a","","","","","",""
"ASN00030045","1890-09","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","4",",a","2",",a","2",",a","","","","","","","","","","","","","34.3",",,a,20,","","","","","","","63.0",",,,a","","","","","",""
"ASN00030045","1890-10","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","21.8",",,a,23,","","","","","","","52.7",",,,a","","","","","",""
"ASN00030045","1891-03","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","8",",a","7",",a","3",",a","","","","","","","","","","","","","39.6",",,a,24,","","","","","","","157.4",",,,a","","","","","",""
"ASN00030045","1891-04","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","17.5",",,a,04,","","","","","","","37.0",",,,a","","","","","",""
"ASN00030045","1891-08","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1891-09","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,30,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1891-10","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","1",",a","1",",a","1",",a","","","","","","","","","","","","","30.7",",,a,16,","","","","","","","30.7",",,,a","","","","","",""
"ASN00030045","1892-03","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","16.0",",,a,23,","","","","","","","27.5",",,,a","","","","","",""
"ASN00030045","1892-04","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,30,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1892-06","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,30,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1892-08","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1892-09","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","0.0",",,a,30,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00030045","1892-10","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","7.6",",,a,26,","","","","","","","11.4",",,,a","","","","","",""
"ASN00030045","1893-01","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","381.6",",a","","","","","","","0",",a","0",",a","0",",a","31",",a","31",",a","15.6",",a,20,","","","42.4",",a,04,","0.0","a","0.0",",a","","","30.64",",a","39.16",",,,a","22.12",",,,a"
"ASN00030045","1893-02","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","340.3",",a","","","","","","","0",",a","0",",a","0",",a","28",",a","28",",a","17.9",",a,26,","","","42.5",",a,07,","0.0","a","0.0",",a","","","30.49",",a","38.07",",,,a","22.90",",,,a"
"ASN00030045","1893-03","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","285.1",",a","9",",a","4",",a","0",",a","0",",a","0",",a","0",",a","31",",a","28",",a","13.2",",a,09,","18.5",",,a,05,","41.7",",a,04,","0.0","a","0.0",",a","42.8",",,,a","27.53",",a","34.67",",,,a","20.39",",,,a"
"ASN00030045","1893-04","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","206.5",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","22",",a","5.4",",a,28,","1.0",",,a,12,","39.4",",a,10,","2.9","a","2.9",",a","1.0",",,,a","25.12",",a","33.95",",,,a","16.29",",,,a"
"ASN00030045","1893-05","-20.7289","143.1425","211.1","RICHMOND POST OFFICE, AS","","","104.7",",a","","","","","","","0",",a","0",",a","0",",a","29",",a","9",",a","5.7",",a,20,","","","36.1",",a,01,","12.4","a","9.5",",a","","","21.40",",a","30.03",",,,a","12.77",",,,a"
