"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00033106","2002-04","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","","","195.6",",a","18",",a","9",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20.5",",a,03,","20.2",",,a,30,","29.8",",a,23,","","","0.0",",a","96.6",",,,a","24.85",",a","27.10",",,,a","22.60",",,,a"
"ASN00033106","2002-05","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","","","128.8","2,a","13","2,a","10","2,a","1","2,a","0","1,a","0","1,a","0","1,a","29","1,a","0","1,a","18.4","1,a,31,","32.2","2,,a,27,","27.2","1,a,20,","","","0.0","1,a","132.4","2,,,a","22.81","2,a","24.78","1,,,a","20.84","1,,,a"
"ASN00033106","2002-06","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","","","","","7",",a","6",",a","0",",a","0","2,a","0","2,a","0","2,a","19","2,a","0","2,a","14.5","2,a,30,","23.4",",,a,17,","27.4","2,a,17,","","","","","64.0",",,,a","20.21","4,a","21.98","2,,,a","18.45","2,,,a"
"ASN00033106","2002-07","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","40.4","a","40.4","1,a","2","1,a","1","1,a","0","1,a","0","1,a","0","1,a","0",",a","20",",a","0",",a","15.0","1,a,01,","3.0","1,,a,20,","24.2",",a,14,","","","0.9",",a","4.4","1,,,a","19.68","1,a","21.60",",,,a","17.75","1,,,a"
"ASN00033106","2002-08","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","106.5","a","66.1",",a","6","3,a","2","3,a","0","3,a","0",",a","0",",a","0",",a","29",",a","0",",a","17.0",",a,17,","12.6","3,,a,21,","24.5",",a,23,","","","0.0",",a","20.4","3,,,a","20.46",",a","22.61",",,,a","18.32",",,,a"
"ASN00033106","2002-09","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","242.8","a","136.3",",a","4","1,a","1","1,a","0","1,a","0",",a","0",",a","0",",a","30",",a","0",",a","17.2",",a,01,","6.4","1,,a,15,","29.1",",a,29,","","","0.0",",a","10.2","1,,,a","22.88",",a","25.94",",,,a","19.82",",,,a"
"ASN00033106","2002-10","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","446.1","a","203.3",",a","1","1,a","0","1,a","0","1,a","0",",a","0",",a","0",",a","31",",a","0",",a","19.3",",a,02,","0.6","1,,a,18,","30.8",",a,25,","","","0.0",",a","0.8","1,,,a","24.89",",a","27.57",",,,a","22.21",",,,a"
"ASN00033106","2002-11","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","658.9","a","212.8",",a","6",",a","3",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20.2",",a,17,","17.2",",,a,17,","30.4",",a,29,","","","0.0",",a","27.8",",,,a","25.43",",a","27.93",",,,a","22.92",",,,a"
"ASN00033106","2002-12","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","936.3","a","277.4",",a","6","1,a","2","1,a","0","1,a","0",",a","0",",a","0",",a","31",",a","0",",a","22.2",",a,23,","15.8","1,,a,27,","31.5",",a,11,","","","0.0",",a","35.6","1,,,a","27.28",",a","29.97",",,,a","24.59",",,,a"
"ASN00033106","2003-01","-20.3658","148.9536","58.7","HAMILTON ISLAND AIRPORT, AS","1190.0","a","253.7","2,a","9","1,a","4","1,a","0","1,a","0","1,a","0","1,a","0","1,a","30","1,a","0","1,a","22.8","1,a,19,","22.6","1,,a,25,","31.6","1,a,02,","0.0","a","0.0","1,a","54.0","1,,,a","27.08","2,a","29.64","1,,,a","24.53","1,,,a"
