"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00069031","1937-01","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","4",",a","4",",a","0",",a","","","","","","","","","","","","","15.0",",,a,26,+","","","","","","","52.8",",,,a","","","","","",""
"ASN00069031","1937-02","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","7",",a","5",",a","0",",a","","","","","","","","","","","","","22.4",",,a,23,","","","","","","","65.6",",,,a","","","","","",""
"ASN00069031","1937-03","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","9",",a","7",",a","2",",a","","","","","","","","","","","","","78.7",",,a,16,","","","","","","","214.6",",,,a","","","","","",""
"ASN00069031","1937-04","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","8",",a","6",",a","1",",a","","","","","","","","","","","","","27.4",",,a,19,","","","","","","","56.0",",,,a","","","","","",""
"ASN00069031","1937-05","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","7.6",",,a,17,","","","","","","","7.6",",,,a","","","","","",""
"ASN00069031","1937-06","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","18",",a","15",",a","4",",a","","","","","","","","","","","","","70.1",",,a,21,","","","","","","","330.6",",,,a","","","","","",""
"ASN00069031","1937-07","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","4",",a","2",",a","1",",a","","","","","","","","","","","","","45.7",",,a,05,","","","","","","","53.6",",,,a","","","","","",""
"ASN00069031","1937-08","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","10",",a","9",",a","1",",a","","","","","","","","","","","","","33.5",",,a,21,","","","","","","","121.8",",,,a","","","","","",""
"ASN00069031","1937-09","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","11.7",",,a,02,","","","","","","","15.3",",,,a","","","","","",""
"ASN00069031","1937-10","-35.3667","150.4833","9.1","ULLADULLA, AS","","","","","9",",a","9",",a","1",",a","","","","","","","","","","","","","26.7",",,a,02,","","","","","","","100.5",",,,a","","","","","",""
