"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BC006282050","1909-07","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BC006282050","1909-08","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BC006282050","1909-09","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,30,+","0.0",",,,I"
"BC006282050","1909-10","-24.42","26.12","945.0","MOCHUDI, BC","2",",I","0",",I","0",",I","1.0",",,I,17,","1.3",",,,I"
"BC006282050","1909-11","-24.42","26.12","945.0","MOCHUDI, BC","10",",I","5",",I","0",",I","19.8",",,I,02,","52.5",",,,I"
"BC006282050","1909-12","-24.42","26.12","945.0","MOCHUDI, BC","13",",I","10",",I","2",",I","86.9",",,I,22,","179.5",",,,I"
"BC006282050","1910-01","-24.42","26.12","945.0","MOCHUDI, BC","5",",I","5",",I","1",",I","73.9",",,I,29,","109.9",",,,I"
"BC006282050","1910-02","-24.42","26.12","945.0","MOCHUDI, BC","6",",I","6",",I","1",",I","54.6",",,I,22,","108.0",",,,I"
"BC006282050","1910-03","-24.42","26.12","945.0","MOCHUDI, BC","8",",I","5",",I","1",",I","44.7",",,I,04,","84.4",",,,I"
"BC006282050","1910-04","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,30,+","0.0",",,,I"
"BC006282050","1910-05","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BC006282050","1910-06","-24.42","26.12","945.0","MOCHUDI, BC","1",",I","1",",I","0",",I","23.9",",,I,06,","23.9",",,,I"
"BC006282050","1910-07","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BC006282050","1910-08","-24.42","26.12","945.0","MOCHUDI, BC","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BC006282050","1910-09","-24.42","26.12","945.0","MOCHUDI, BC","1",",I","1",",I","1",",I","38.9",",,I,28,","38.9",",,,I"
