"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005120501","1955-01","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-02","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-03","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.5",",,I,12,","","","","","","","1.5",",,,I","","","","","",""
"IN005120501","1955-04","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-05","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-06","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-07","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","11",",I","3",",I","0",",I","","","","","","","","","","","","","5.6",",,I,28,","","","","","","","22.9",",,,I","","","","","",""
"IN005120501","1955-08","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","11","1,I","6","1,I","1","1,I","","","","","","","","","","","","","37.1","1,,I,25,","","","","","","","91.5","1,,,I","","","","","",""
"IN005120501","1955-09","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","13",",I","8",",I","1",",I","","","","","","","","","","","","","51.6",",,I,06,","","","","","","","150.2",",,,I","","","","","",""
"IN005120501","1955-10","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-11","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1955-12","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-01","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-02","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,29,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-03","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-04","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-05","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","","","0.0",",,,I","","","","","",""
"IN005120501","1956-06","23.25","69.667","80.0","BHUJ RUDRAMATA, IN","","","","","3",",I","3",",I","0",",I","","","","","","","","","","","","","20.8",",,I,29,","","","","","","","55.3",",,,I","","","","","",""
