"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INKS0041","2012-06","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","6","1,N","2","1,N","0","1,N","","","0","5,N","","","0","5,,N,30,+","17.5","1,,N,30,","26.6","1,,,N","0","5,,,N"
"US1INKS0041","2012-07","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","9",",N","5",",N","1",",N","","","0","4,N","","","0","4,,N,31,+","40.1",",,N,19,","112.7",",,,N","0","4,,,N"
"US1INKS0041","2012-08","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","9",",N","6",",N","0",",N","","","","","","","","","25.1",",,N,05,","75.7",",,,N","",""
"US1INKS0041","2012-09","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","10",",N","6",",N","0",",N","","","0","5,N","","","0","5,,N,30,+","11.7",",,N,14,","44.2",",,,N","0","5,,,N"
"US1INKS0041","2012-10","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","15","1,N","9","1,N","1","1,N","","","","","","","","","26.2","1,,N,18,","84.1","1,,,N","",""
"US1INKS0041","2012-11","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","7",",N","1",",N","0",",N","","","0","5,N","","","0","5,T,N,25,+","8.9",",,N,12,","13.6",",,,N","0","5,T,,N"
"US1INKS0041","2012-12","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","16",",N","9",",N","1",",N","","","","","","","","","25.4",",,N,21,","63.0",",,,N","",""
"US1INKS0041","2013-01","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","11",",N","7",",N","1",",N","","","1","3,N","","","25","3,,N,26,","38.9",",,N,30,","99.7",",,,N","84","3,,,N"
"US1INKS0041","2013-02","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","14",",N","4",",N","0",",N","","","6",",N","","","48",",,N,28,+","19.1",",,N,27,","46.6",",,,N","314",",,,N"
"US1INKS0041","2013-03","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","12","2,N","5","2,N","1","2,N","8","3,N","3","2,N","279","3,,N,06,","295","2,,N,06,","26.2","2,,N,06,","50.2","2,,,N","446","2,,,N"
"US1INKS0041","2013-04","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","15",",N","8",",N","3",",N","","","0","3,N","","","0","3,T,N,25,+","68.8",",,N,19,","191.9",",,,N","0","3,T,,N"
"US1INKS0041","2013-05","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","12",",N","5",",N","0",",N","","","0","4,N","","","0","4,,N,31,+","24.9",",,N,28,","62.2",",,,N","0","4,,,N"
"US1INKS0041","2013-06","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","10","1,N","8","1,N","3","1,N","","","","","","","","","73.7","1,,N,01,","200.6","1,,,N","",""
"US1INKS0041","2013-07","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","12","1,N","4","1,N","1","1,N","","","","","","","","","42.2","1,,N,22,","62.6","1,,,N","",""
"US1INKS0041","2013-08","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","8",",N","8",",N","1",",N","","","","","","","","","37.8",",,N,03,","79.0",",,,N","",""
"US1INKS0041","2013-09","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","8",",N","6",",N","1",",N","","","0","1,N","","","0","1,,N,30,+","30.2",",,N,20,","65.0",",,,N","0","1,,,N"
"US1INKS0041","2013-10","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","12",",N","6",",N","0",",N","","","0","3,N","","","0","3,T,N,25,+","17.0",",,N,31,","61.1",",,,N","0","3,T,,N"
"US1INKS0041","2013-11","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","13","3,N","6","3,N","0","3,N","","","2","5,N","","","28","5,,N,24,","22.4","3,,N,01,","66.4","3,,,N","81","5,,,N"
"US1INKS0041","2013-12","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","13",",N","6",",N","1",",N","","","4","2,N","","","81","2,,N,15,","44.2",",,N,22,","77.9",",,,N","305","2,,,N"
"US1INKS0041","2014-01","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","17",",N","8",",N","0",",N","29","2,N","12",",N","381","2,,N,06,","363",",,N,06,","22.6",",,N,06,","69.1",",,,N","943",",,,N"
"US1INKS0041","2014-02","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","10","1,N","7","1,N","1","1,N","27","1,N","6","1,N","381","1,,N,09,","206","1,,N,05,","43.4","1,,N,21,","91.0","1,,,N","630","1,,,N"
"US1INKS0041","2014-03","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","15","2,N","3","2,N","0","2,N","16","2,N","4","2,N","203","2,,N,06,","130","2,,N,12,","13.5","2,,N,12,","31.7","2,,,N","333","2,,,N"
"US1INKS0041","2014-04","41.358658","-85.700621","291.1","NORTH WEBSTER 2.3 N, IN US","13","1,N","6","1,N","1","1,N","0","1,N","0","1,N","13","1,,N,15,","15","1,,N,15,","41.9","1,,N,04,","88.7","1,,,N","15","1,,,N"
