"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000NWHI","1999-10","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","","","44.2",",U","0",",U","0",",U","0",",U","25",",U","0",",U","1.7",",U,25,","31.7",",U,03,","","","52.3",",U","18.07",",U","24.84",",,,U","11.30",",,,U"
"USR0000NWHI","1999-11","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","","","19.8","1,U","0",",U","4",",U","0","1,U","20","1,U","0","1,U","-1.7",",U,17,","29.4","1,U,01,","","","107.8","1,U","15.30","1,U","23.09","1,,,U","7.51",",,,U"
"USR0000NWHI","1999-12","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","","","0.0",",U","0",",U","15",",U","0",",U","8",",U","0",",U","-6.1",",U,26,+","23.3",",U,14,+","","","291.0",",U","8.95",",U","16.16",",,,U","1.73",",,,U"
"USR0000NWHI","2000-01","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","0.9","U","0.9",",U","0",",U","17",",U","0",",U","6",",U","0",",U","-7.8",",U,28,+","25.6",",U,04,","","","374.6",",U","6.28",",U","12.27",",,,U","0.29",",,,U"
"USR0000NWHI","2000-02","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","1.5","U","0.6",",U","0",",U","9",",U","0",",U","10",",U","0",",U","-5.0",",U,03,","26.7",",U,19,","","","231.5",",U","10.37",",U","18.16",",,,U","2.58",",,,U"
"USR0000NWHI","2000-03","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","10.1","U","8.6",",U","0",",U","0",",U","0",",U","20",",U","0",",U","0.6",",U,14,+","30.0",",U,09,+","","","125.9",",U","14.55",",U","22.45",",,,U","6.65",",,,U"
"USR0000NWHI","2000-04","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","31.1","U","21.0",",U","0",",U","0",",U","0",",U","23",",U","0",",U","3.3",",U,10,","29.4",",U,17,","","","67.9",",U","16.77",",U","23.72",",,,U","9.82",",,,U"
"USR0000NWHI","2000-05","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","194.4","U","163.3",",U","0",",U","0",",U","0",",U","30",",U","14",",U","9.4",",U,05,+","37.2",",U,25,+","","","2.8",",U","23.51",",U","31.39",",,,U","15.64",",,,U"
"USR0000NWHI","2000-06","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","435.0","U","240.6",",U","0",",U","0",",U","0",",U","30",",U","21",",U","11.7",",U,08,","37.8",",U,03,+","","","0.0",",U","26.35",",U","32.91",",,,U","19.80",",,,U"
"USR0000NWHI","2000-07","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","694.0","U","259.0",",U","0",",U","0",",U","0",",U","31",",U","21",",U","17.2",",U,03,","36.1",",U,18,+","0.0","U","0.0",",U","26.69",",U","32.66",",,,U","20.72",",,,U"
"USR0000NWHI","2000-08","34.3361","-78.7286","30.5","WHITEVILLE NORTH CAROLINA, NC US","952.4","U","258.4",",U","0",",U","0",",U","0",",U","31",",U","19",",U","15.0",",U,22,","38.3",",U,09,+","0.0","U","0.0",",U","26.67",",U","32.86",",,,U","20.47",",,,U"
