"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SU000062941","1957-07","4.867","31.6","457.0","JUBA, SU","","","244.2",",S","9",",S","4",",S","1",",S","0",",S","0",",S","0",",S","31",",S","20",",S","18.9",",S,30,+","29.0",",,S,17,","33.9",",S,21,+","0.0","S","0.0",",S","51.3",",,,S","26.21",",S","31.54",",,,S","20.89",",,,S"
"SU000062941","1957-08","4.867","31.6","457.0","JUBA, SU","","","216.6","1,S","19",",S","10",",S","4",",S","0",",S","0",",S","0","1,S","30","1,S","13","1,S","18.9",",S,31,+","49.0",",,S,22,","33.9","1,S,20,","0.0","S","0.0","1,S","219.5",",,,S","25.55","1,S","30.85","1,,,S","20.25",",,,S"
"SU000062941","1957-09","4.867","31.6","457.0","JUBA, SU","","","252.0","1,S","7",",S","5",",S","0",",S","0",",S","0",",S","0","1,S","29","1,S","27","1,S","17.8",",S,10,","15.0",",,S,13,","37.2","1,S,23,","0.0","S","0.0","1,S","47.8",",,,S","27.00","1,S","33.89","1,,,S","20.11",",,,S"
"SU000062941","1957-10","4.867","31.6","457.0","JUBA, SU","","","283.5","1,S","12",",S","7",",S","1",",S","0","1,S","0","1,S","0",",S","31",",S","31",",S","17.8","1,S,01,","70.1",",,S,23,","37.2",",S,21,","0.0","S","0.0",",S","133.1",",,,S","27.75","1,S","34.57",",,,S","20.94","1,,,S"
"SU000062941","1957-11","4.867","31.6","457.0","JUBA, SU","","","278.8","1,S","7",",S","3",",S","0",",S","0","1,S","0","1,S","0",",S","30",",S","28",",S","17.2","1,S,17,","3.0",",,S,14,+","37.8",",S,26,+","0.0","S","0.0",",S","12.3",",,,S","27.81","1,S","35.48",",,,S","20.15","1,,,S"
"SU000062941","1957-12","4.867","31.6","457.0","JUBA, SU","","","295.5",",S","6",",S","2",",S","0",",S","0",",S","0",",S","0",",S","31",",S","29",",S","16.1",",S,26,","10.9",",,S,09,+","38.9",",S,31,","0.0","S","0.0",",S","26.3",",,,S","27.87",",S","35.32",",,,S","20.41",",,,S"
"SU000062941","1958-01","4.867","31.6","457.0","JUBA, SU","346.5","S","346.5",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","31",",S","31",",S","15.0",",S,09,","0.0",",,S,31,+","41.1",",S,19,+","0.0","S","0.0",",S","0.0",",,,S","29.51",",S","38.21",",,,S","20.81",",,,S"
"SU000062941","1958-02","4.867","31.6","457.0","JUBA, SU","635.9","S","289.4",",S","2",",S","1",",S","0",",S","0",",S","0",",S","0",",S","28",",S","28",",S","12.8",",S,17,+","5.1",",,S,10,","41.1",",S,27,+","0.0","S","0.0",",S","5.6",",,,S","28.67",",S","36.94",",,,S","20.40",",,,S"
"SU000062941","1958-03","4.867","31.6","457.0","JUBA, SU","1028.4","S","392.5",",S","8",",S","3",",S","0",",S","0",",S","0",",S","0",",S","31",",S","29",",S","20.0",",S,19,","7.1",",,S,23,","42.8",",S,04,","0.0","S","0.0",",S","19.9",",,,S","31.00",",S","37.94",",,,S","24.05",",,,S"
"SU000062941","1958-04","4.867","31.6","457.0","JUBA, SU","1363.4","S","335.0","2,S","9",",S","7",",S","2",",S","0","2,S","0","2,S","0",",S","30",",S","27",",S","20.0","2,S,28,","53.1",",,S,28,","42.2",",S,04,","0.0","S","0.0",",S","120.3",",,,S","30.29","2,S","36.67",",,,S","23.91","2,,,S"
"SU000062941","1958-05","4.867","31.6","457.0","JUBA, SU","1634.6","S","271.2","5,S","8",",S","5",",S","1",",S","0","5,S","0","5,S","0",",S","31",",S","28",",S","21.1","5,S,25,+","30.0",",,S,17,","37.8",",S,30,+","0.0","S","0.0",",S","74.0",",,,S","28.74","5,S","34.46",",,,S","23.02","5,,,S"
"SU000062941","1958-06","4.867","31.6","457.0","JUBA, SU","1867.0","S","232.4","2,S","16",",S","7",",S","1",",S","0","2,S","0","2,S","0",",S","30",",S","16",",S","20.0","2,S,29,+","32.0",",,S,25,","35.0",",S,18,","0.0","S","0.0",",S","101.1",",,,S","26.62","2,S","31.41",",,,S","21.84","2,,,S"
"SU000062941","1958-07","4.867","31.6","457.0","JUBA, SU","2075.8","S","208.8","1,S","14",",S","7",",S","1",",S","0",",S","0",",S","0","1,S","30","1,S","5","1,S","20.0",",S,29,+","80.0",",,S,11,","32.8","1,S,10,+","0.0","S","0.0","1,S","136.9",",,,S","25.29","1,S","29.41","1,,,S","21.17",",,,S"
"SU000062941","1958-08","4.867","31.6","457.0","JUBA, SU","2295.9","S","220.1",",S","11",",S","8",",S","2",",S","0",",S","0",",S","0",",S","31",",S","9",",S","17.8",",S,16,","70.1",",,S,23,","32.8",",S,31,+","0.0","S","0.0",",S","148.0",",,,S","25.43",",S","30.41",",,,S","20.46",",,,S"
"SU000062941","1958-09","4.867","31.6","457.0","JUBA, SU","2536.7","S","240.8",",S","9",",S","6",",S","3",",S","0",",S","0",",S","0",",S","30",",S","24",",S","18.9",",S,15,+","59.9",",,S,19,","33.9",",S,20,+","0.0","S","0.0",",S","165.3",",,,S","26.36",",S","31.92",",,,S","20.79",",,,S"
"SU000062941","1958-10","4.867","31.6","457.0","JUBA, SU","2806.9","S","270.2",",S","11",",S","6",",S","1",",S","0",",S","0",",S","0",",S","31",",S","25",",S","18.9",",S,21,+","80.0",",,S,06,","36.1",",S,30,+","0.0","S","0.0",",S","129.6",",,,S","27.05",",S","33.12",",,,S","20.98",",,,S"
