"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006100720","1957-05","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","10",",C","6",",C","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","22.1",",,C,19,","","","","","","","78.0",",,,C","0",",,,C","","","","","",""
"CA006100720","1957-06","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","10",",C","9",",C","1",",C","0",",C","","","","","","","","","","","","","0",",,C,30,+","44.2",",,C,28,","","","","","","","102.6",",,,C","0",",,,C","","","","","",""
"CA006100720","1957-07","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","9",",C","8",",C","2",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","42.7",",,C,30,","","","","","","","136.9",",,,C","0",",,,C","","","","","",""
"CA006100720","1957-08","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","8",",C","2",",C","0",",C","0",",C","","","","","0",",C","26",",C","0",",C","","","0",",,C,31,+","8.6",",,C,09,","30.0",",C,03,","","","","","17.8",",,,C","0",",,,C","","","24.38",",,,C","",""
"CA006100720","1957-09","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","9",",C","9",",C","0",",C","0",",C","","","","","0","3,C","19","3,C","0","3,C","","","0",",,C,30,+","16.5",",,C,10,","27.2","3,C,01,","","","","","79.5",",,,C","0",",,,C","","","21.22","3,,,C","",""
"CA006100720","1957-10","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","7",",C","4",",C","0",",C","0",",C","0",",","15",",C","","","","","","","-8.3",",C,28,","0",",,C,31,+","24.9",",,C,23,","","","","","","","49.1",",,,C","0",",,,C","","","","","2.21",",,,C"
"CA006100720","1957-11","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","13",",C","9",",C","0",",C","1",",C","0",",","16",",C","","","","","","","-15.0",",C,27,","25",",,C,08,","21.6",",,C,08,","","","","","","","79.6",",,,C","40",",,,C","","","","","-0.58",",,,C"
"CA006100720","1957-12","44.4833","-76.7667","146.0","BELLROCK, ON CA","","","","","15",",C","9",",C","0",",C","1",",C","2",",C","27",",C","","","","","","","-18.3",",C,13,+","25",",,C,01,","23.9",",,C,20,","","","","","","","105.3",",,,C","82",",,,C","","","","","-6.22",",,,C"
"CA006100720","1958-01","44.4833","-76.7667","146.0","BELLROCK, ON CA","0.0","C","0.0",",C","13",",C","10",",C","0",",C","9",",C","10",",C","31",",C","19",",C","0",",C","0",",C","-27.8",",C,19,","132",",,C,16,","13.2",",,C,16,","3.9",",C,13,+","","","797.4",",C","81.7",",,,C","585",",,,C","-7.39",",C","-3.20",",,,C","-11.57",",,,C"
"CA006100720","1958-02","44.4833","-76.7667","146.0","BELLROCK, ON CA","0.0","C","0.0",",C","14",",C","9",",C","1",",C","9",",C","14",",C","28",",C","22",",C","0",",C","0",",C","-27.8",",C,14,+","163",",,C,28,","31.0",",,C,28,","5.6",",C,26,","","","807.2",",C","105.8",",,,C","749",",,,C","-10.50",",C","-5.12",",,,C","-15.87",",,,C"
