"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00461282","1949-04","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","20.8",",,0,14,","90.8",",,,0","0",",,,0"
"USC00461282","1949-05","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,23,","84.6",",,,0","0",",,,0"
"USC00461282","1949-07","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","11",",0","9",",0","3",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","31.8",",,0,30,","152.9",",,,0","0",",,,0"
"USC00461282","1949-11","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","0",",T,0,22,+","0",",T,0,22,+","42.4",",,0,29,","82.7",",,,0","0",",T,,0"
"USC00461282","1949-12","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","14",",0","8",",0","1",",0","1",",0","1",",0","","","","","25",",,0,10,","25",",,0,10,","35.8",",,0,13,","115.7",",,,0","25",",,,0"
"USC00461282","1950-01","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","18",",0","15",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,31,","170.9",",,,0","0",",,,0"
"USC00461282","1950-02","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","16",",0","9",",0","1",",0","2",",0","1",",0","","","","","51",",,0,27,+","51",",,0,26,","26.9",",,0,01,","93.0",",,,0","51",",,,0"
"USC00461282","1950-03","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","14",",0","10",",0","0",",0","2",",0","2",",0","","","","","51",",,0,17,","51",",,0,17,","20.3",",,0,12,","111.1",",,,0","76",",,,0"
"USC00461282","1950-04","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","13",",0","6",",0","1",",0","0",",0","0",",0","","","","","0",",T,0,14,+","0",",T,0,14,+","35.3",",,0,24,","80.0",",,,0","0",",T,,0"
"USC00461282","1950-05","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","17",",0","12",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","36.3",",,0,28,","183.6",",,,0","0",",,,0"
"USC00461282","1950-06","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","13","1,0","10","1,0","3","1,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","52.8","1,,0,04,","211.6","1,,,0","0",",,,0"
"USC00461282","1950-07","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","17",",0","14",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","30.5",",,0,13,","152.3",",,,0","0",",,,0"
"USC00461282","1950-08","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","12",",0","11",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","23.9",",,0,16,","114.9",",,,0","0",",,,0"
"USC00461282","1950-09","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","12",",0","8",",0","2",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","34.5",",,0,02,","113.0",",,,0","0",",,,0"
"USC00461282","1950-10","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","8",",0","7",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","16.8",",,0,12,","56.2",",,,0","0",",,,0"
"USC00461282","1950-11","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","16",",0","11",",0","1",",0","","","5",",0","","","","","","","914",",,0,25,","51.3",",,0,25,","162.2",",,,0","1117",",,,0"
"USC00461282","1950-12","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","11",",0","4",",0","0",",0","7",",0","1",",0","","","","","406",",,0,01,","25",",,0,04,","18.3",",,0,04,","57.2",",,,0","25",",,,0"
"USC00461282","1951-01","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","19",",0","10",",0","1",",0","","","2",",0","","","","","","","51",",,0,08,","26.4",",,0,15,","106.8",",,,0","76",",,,0"
"USC00461282","1951-02","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","13",",0","6",",0","1",",0","0",",0","0","3,0","","","","","0",",T,0,10,+","0","3,T,0,08,+","41.1",",,0,01,","109.4",",,,0","0","3,T,,0"
"USC00461282","1951-03","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","20",",0","11",",0","1",",0","3",",0","3",",0","","","","","76",",,0,15,","51",",,0,14,","26.4",",,0,14,","130.9",",,,0","101",",,,0"
"USC00461282","1951-04","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","19",",0","13",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",T,0,17,","20.8",",,0,27,","123.7",",,,0","0",",T,,0"
"USC00461282","1951-05","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","16",",0","9",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,04,","105.0",",,,0","0",",,,0"
"USC00461282","1951-06","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","15",",0","12",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","23.1",",,0,13,","128.6",",,,0","0",",,,0"
"USC00461282","1951-07","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","11",",0","6",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,24,","67.3",",,,0","0",",,,0"
"USC00461282","1951-08","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,28,","59.8",",,,0","0",",,,0"
"USC00461282","1951-09","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","9",",0","5",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","25.9",",,0,07,","80.8",",,,0","0",",,,0"
"USC00461282","1951-10","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","13",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","8.6",",,0,25,","33.9",",,,0","0",",,,0"
"USC00461282","1951-11","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","16",",0","9",",0","1",",0","2",",0","1","1,0","","","","","51",",,0,18,","41","1,,0,18,","28.4",",,0,24,","125.5",",,,0","41","1,,,0"
"USC00461282","1951-12","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","16",",0","10",",0","1",",0","5",",0","3",",0","","","","","76",",,0,18,","76",",,0,18,","25.4",",,0,15,","122.1",",,,0","126",",,,0"
"USC00461282","1952-01","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","19","1,0","10","1,0","1","1,0","2",",0","1","1,0","","","","","25",",,0,30,+","25","1,,0,29,","27.9","1,,0,27,","156.0","1,,,0","46","1,,,0"
"USC00461282","1952-02","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","11",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,29,+","0",",,0,29,+","13.0",",,0,17,","36.5",",,,0","0",",,,0"
"USC00461282","1952-03","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","15",",0","7",",0","0",",0","0",",0","0",",0","","","","","0",",T,0,17,+","5",",,0,17,","18.5",",,0,19,","84.2",",,,0","5",",,,0"
"USC00461282","1952-04","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","17",",0","9",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","22.4",",,0,25,","106.0",",,,0","0",",,,0"
"USC00461282","1952-05","38.84575","-80.62006","249.6","BURNSVILLE LAKE, WV US","19",",0","12",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,06,","119.7",",,,0","0",",,,0"
