"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MMIO","2003-04","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0","4,U","1","3,U","21","3,U","4","3,U","5","3,U","0","3,U","-21.1","3,U,06,","27.8","3,U,15,","","","378.3","3,U","4.12","4,U","11.95","3,,,U","-3.72","3,,,U"
"USR0000MMIO","2003-05","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0","2,U","0","1,U","5","1,U","0","1,U","6","1,U","0","1,U","-6.7","1,U,03,","27.2","1,U,10,","","","232.7","1,U","10.60","2,U","17.31","1,,,U","3.88","1,,,U"
"USR0000MMIO","2003-06","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","14.4","1,U","0","1,U","1","1,U","0","1,U","21","1,U","3","1,U","0.0","1,U,01,","33.9","1,U,25,","","","94.5","1,U","15.57","1,U","23.71","1,,,U","7.43","1,,,U"
"USR0000MMIO","2003-09","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","5.6",",U","0",",U","0",",U","0",",U","18",",U","0",",U","0.6",",U,29,","28.3",",U,17,","","","145.4",",U","13.67",",U","20.68",",,,U","6.67",",,,U"
"USR0000MMIO","2003-10","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0",",U","0",",U","15",",U","0",",U","6",",U","0",",U","-5.6",",U,06,","26.7",",U,09,+","","","360.0",",U","6.72",",U","12.92",",,,U","0.52",",,,U"
"USR0000MMIO","2003-11","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0",",U","0",",U","19",",U","2",",U","0",",U","0",",U","-11.1",",U,08,","16.1",",U,23,","","","468.4",",U","2.72",",U","6.98",",,,U","-1.54",",,,U"
"USR0000MMIO","2004-05","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","5.8","2,U","0","2,U","7","2,U","0","2,U","10","2,U","0","2,U","-6.1","2,U,04,","29.4","2,U,12,","","","208.2","2,U","11.36","2,U","18.12","2,,,U","4.59","2,,,U"
"USR0000MMIO","2004-06","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","14.2",",U","0",",U","1",",U","0",",U","21",",U","1",",U","-1.1",",U,25,","32.2",",U,08,","","","102.9",",U","15.38",",U","22.88",",,,U","7.87",",,,U"
"USR0000MMIO","2004-07","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","33.2","1,U","0","1,U","0","1,U","0","1,U","25","1,U","0","1,U","3.3","1,U,25,","31.7","1,U,13,","32.7","U","32.7","1,U","18.35","1,U","25.28","1,,,U","11.42","1,,,U"
"USR0000MMIO","2004-08","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","21.7",",U","0",",U","1",",U","0",",U","22",",U","0",",U","0.0",",U,22,","30.0",",U,02,","120.8","U","88.1",",U","16.19",",U","23.39",",,,U","8.99",",,,U"
"USR0000MMIO","2004-09","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","27.8",",U","0",",U","2",",U","0",",U","25",",U","0",",U","-3.9",",U,30,","30.0",",U,03,","208.0","U","87.2",",U","16.35",",U","25.15",",,,U","7.56",",,,U"
"USR0000MMIO","2004-10","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0",",U","0",",U","8",",U","0",",U","3",",U","0",",U","-4.4",",U,05,","25.6",",U,07,","503.8","U","295.8",",U","8.79",",U","14.10",",,,U","3.48",",,,U"
"USR0000MMIO","2004-11","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0",",U","0",",U","19",",U","1",",U","0",",U","0",",U","-10.6",",U,13,+","14.4",",U,10,","987.8","U","484.0",",U","2.20",",U","6.70",",,,U","-2.30",",,,U"
"USR0000MMIO","2004-12","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","","","0.0","2,U","7","1,U","30","1,U","15","1,U","0","1,U","0","1,U","-29.4","1,U,20,","12.8","1,U,31,","1678.3","U","690.5","1,U","-5.75","2,U","-0.87","1,,,U","-10.63","1,,,U"
"USR0000MMIO","2005-01","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","0.0","U","0.0","2,U","11","1,U","30","1,U","25","1,U","0","1,U","0","1,U","-30.0","1,U,21,","10.0","1,U,12,","2477.3","U","799.0","1,U","-9.04","2,U","-3.91","1,,,U","-14.17","1,,,U"
"USR0000MMIO","2005-02","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","0.0","U","0.0",",U","4",",U","26",",U","16",",U","0",",U","0",",U","-21.7",",U,23,","12.8",",U,05,","3112.9","U","635.6",",U","-4.37",",U","0.38",",,,U","-9.11",",,,U"
"USR0000MMIO","2005-03","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","0.0","U","0.0",",U","7",",U","29",",U","9",",U","0",",U","0",",U","-23.9",",U,03,","15.6",",U,30,+","3813.2","U","700.3",",U","-4.26",",U","3.30",",,,U","-11.81",",,,U"
"USR0000MMIO","2005-04","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","0.0","U","0.0",",U","0",",U","23",",U","0",",U","5",",U","0",",U","-7.2",",U,29,+","27.8",",U,19,","4176.3","U","363.1",",U","6.23",",U","14.70",",,,U","-2.25",",,,U"
"USR0000MMIO","2005-05","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","0.6","U","0.6","2,U","0","1,U","8","1,U","0","1,U","9","1,U","0","1,U","-7.2","1,U,04,","27.8","1,U,09,","4428.6","U","252.3","1,U","9.77","2,U","17.58","1,,,U","1.95","1,,,U"
"USR0000MMIO","2005-06","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","78.6","U","78.0",",U","0",",U","0",",U","0",",U","26",",U","3",",U","2.2",",U,01,","34.4",",U,24,","4460.5","U","31.9",",U","19.87",",U","27.29",",,,U","12.45",",,,U"
"USR0000MMIO","2005-07","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","157.0","U","78.4",",U","0",",U","0",",U","0",",U","31",",U","4",",U","3.9",",U,02,","33.9",",U,13,+","24.2","U","24.2",",U","20.08",",U","28.05",",,,U","12.12",",,,U"
"USR0000MMIO","2005-08","44.6761","-84.1283","320.0","MIO MICHIGAN, MI US","197.4","U","40.4",",U","0",",U","0",",U","0",",U","29",",U","3",",U","4.4",",U,24,","32.8",",U,02,","49.9","U","25.7",",U","18.81",",U","26.33",",,,U","11.29",",,,U"
