"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00096015","1938-03","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","13",",a","10",",a","0",",a","","","","","","","","","","","","","20.1",",,a,01,","","","","","","","66.9",",,,a","","","","","",""
"ASN00096015","1938-04","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","16",",a","9",",a","0",",a","","","","","","","","","","","","","19.3",",,a,27,","","","","","","","102.0",",,,a","","","","","",""
"ASN00096015","1938-05","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","15",",a","10",",a","1",",a","","","","","","","","","","","","","33.0",",,a,17,","","","","","","","131.9",",,,a","","","","","",""
"ASN00096015","1938-06","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","23",",a","15",",a","0",",a","","","","","","","","","","","","","24.9",",,a,19,","","","","","","","172.6",",,,a","","","","","",""
"ASN00096015","1938-07","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","13",",a","9",",a","1",",a","","","","","","","","","","","","","37.3",",,a,02,","","","","","","","110.1",",,,a","","","","","",""
"ASN00096015","1938-08","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","17",",a","12",",a","0",",a","","","","","","","","","","","","","20.6",",,a,02,","","","","","","","99.1",",,,a","","","","","",""
"ASN00096015","1938-09","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","15",",a","13",",a","0",",a","","","","","","","","","","","","","23.6",",,a,16,","","","","","","","138.8",",,,a","","","","","",""
"ASN00096015","1938-10","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","20",",a","14",",a","0",",a","","","","","","","","","","","","","13.7",",,a,31,","","","","","","","121.4",",,,a","","","","","",""
"ASN00096015","1938-11","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","15",",a","6",",a","0",",a","","","","","","","","","","","","","18.5",",,a,04,","","","","","","","73.3",",,,a","","","","","",""
"ASN00096015","1938-12","-42.1","146.2167","735.0","LAKE ST CLAIR HEC, AS","","","","","19",",a","17",",a","2",",a","","","","","","","","","","","","","49.5",",,a,11,","","","","","","","240.8",",,,a","","","","","",""
