"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00032444","1980-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","61.1","0","54.7",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","","","0.6",",0,09,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,16,","32.2",",0,26,","2449.5","0","","","46.0",",0","","","","","","","","","","","89.3",",,,0","0",",,,0","18.61",",0","24.50",",,,0","12.73",",,,0"
"USC00032444","1980-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","256.8","0","195.7",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","","","10.6",",0,10,","0",",,0,30,+","0",",,0,30,+","59.2",",,0,23,","33.9",",0,26,+","2449.7","0","","","0.2",",0","","","","","","","","","","","143.8",",,,0","0",",,,0","24.85",",0","29.57",",,,0","20.13",",,,0"
"USC00032444","1980-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","586.4","0","329.6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","15.0",",0,28,+","0",",,0,31,+","0",",,0,31,+","16.8",",,0,22,","40.6",",0,18,","0.0","0","","","0.0",",0","","","","","","","","","","","32.1",",,,0","0",",,,0","28.96",",0","36.12",",,,0","21.81",",,,0"
"USC00032444","1980-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","881.1","0","294.7","2,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","31",",0","","","","","15.6","2,0,30,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,18,","38.9",",0,01,","0.0","0","","","0.0",",0","","","","","","","","","","","13.7",",,,0","0",",,,0","28.45","2,0","36.04",",,,0","20.86","2,,,0"
"USC00032444","1980-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1058.6","0","177.5",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","17",",0","","","1","","10.6",",0,28,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,10,","36.1",",0,07,","19.9","0","","","19.9",",0","","","","","","","","","","","100.3",",,,0","0",",,,0","23.59",",0","29.58",",,,0","17.60",",,,0"
"USC00032444","1980-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1075.9","0","17.3",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","23",",0","0",",0","","","","","-4.4",",0,30,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,17,","31.1",",0,10,","176.7","0","","","156.8",",0","","","","","","","","","","","66.5",",,,0","0",",,,0","13.83",",0","21.45",",,,0","6.22",",,,0"
"USC00032444","1980-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1075.9","0","0.0",",0","6",",0","5",",0","0",",0","","","1","2,0","0",",0","10",",0","0",",0","13",",0","0",",0","","","","","-7.8",",0,19,","","","76","2,,0,27,","16.8",",,0,17,","27.8",",0,09,","454.1","0","","","277.4",",0","","","","","","","","","","","49.0",",,,0","76","2,,,0","9.09",",0","15.83",",,,0","2.34",",,,0"
"USC00032444","1980-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1075.9","0","0.0","2,0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2","2,0","0","2,0","0","2,0","","","","","-14.4",",0,25,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,08,","19.4","2,0,08,+","820.4","0","","","366.3","2,0","","","","","","","","","","","48.6",",,,0","0",",,,0","5.33","2,0","11.44","2,,,0","-0.79",",,,0"
"USC00032444","1981-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","2",",0","2",",0","0",",0","28",",0","0",",0","0",",0","0",",0","","","","","-14.4",",0,18,","51",",,0,21,","38",",,0,21,","11.9",",,0,21,","20.0",",0,25,","1323.3","0","","","502.9",",0","","","","","","","","","","","18.3",",,,0","63",",,,0","2.11",",0","9.03",",,,0","-4.81",",,,0"
"USC00032444","1981-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","5",",0","4",",0","1",",0","","","","","2",",0","18",",0","3",",0","5",",0","0",",0","","","","","-21.7",",0,11,","","","","","25.4",",,0,28,","23.9",",0,21,","1713.3","0","","","390.0",",0","","","","","","","","","","","66.6",",,,0","","","4.40",",0","11.24",",,,0","-2.43",",,,0"
"USC00032444","1981-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1.4","0","1.4","1,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","3",",0","0",",0","","","1","","-3.3","1,0,20,+","0",",,0,31,+","13",",,0,08,","30.7",",,0,29,","25.6",",0,31,","1995.1","0","","","281.8",",0","","","","","","","","","","","73.4",",,,0","13",",,,0","9.01","1,0","14.99",",,,0","3.03","1,,,0"
"USC00032444","1981-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","36.9","0","35.5",",0","12",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","1","","0.0",",0,06,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,23,","28.9",",0,14,","2057.6","0","","","62.5",",0","","","","","","","","","","","86.5",",,,0","0",",,,0","17.43",",0","23.57",",,,0","11.29",",,,0"
"USC00032444","1981-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","60.5","0","23.6",",0","15",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","","","3","","2.2",",0,11,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,10,","28.3",",0,29,+","2131.8","0","","","74.2",",0","","","","","","","","","","","134.1",",,,0","0",",,,0","16.70",",0","22.28",",,,0","11.13",",,,0"
"USC00032444","1981-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","222.7","0","162.2","1,0","9",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","0",",0","","","1","","9.4","1,0,17,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,07,","31.7",",0,30,+","2133.8","0","","","2.0",",0","","","","","","","","","","","130.3",",,,0","0",",,,0","23.89","1,0","28.67",",,,0","19.11","1,,,0"
"USC00032444","1981-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","475.5","0","252.8",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","4","","18.3",",0,29,","0",",,0,31,+","0",",,0,31,+","102.9",",,0,01,","36.1",",0,21,","0.0","0","","","0.0",",0","","","","","","","","","","","222.2",",,,0","0",",,,0","26.49",",0","31.21",",,,0","21.77",",,,0"
"USC00032444","1981-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","632.9","0","157.4","1,0","12",",0","10",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","2",",0","","","2","","12.8","1,0,22,+","0",",,0,31,+","0",",,0,31,+","40.1",",,0,03,","34.4",",0,16,","0.3","0","","","0.3",",0","","","","","","","","","","","129.4",",,,0","0",",,,0","23.59","1,0","28.60",",,,0","18.59","1,,,0"
"USC00032444","1981-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","730.9","0","98.0",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","1","","2.2",",0,18,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,14,","30.6",",0,23,+","26.4","0","","","26.1",",0","","","","","","","","","","","56.2",",,,0","0",",,,0","20.73",",0","26.61",",,,0","14.85",",,,0"
"USC00032444","1981-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","13",",0","7",",0","3",",0","0",",0","0",",0","0","4,0","4","4,0","0","3,0","16","3,0","0","3,0","","","","","-4.4","4,0,23,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,22,","30.0","3,0,06,","","","","","","","","","","","","","","","","","153.5",",,,0","0",",,,0","14.71","6,0","19.99","3,,,0","9.43","4,,,0"
"USC00032444","1981-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","4",",0","0",",0","","","","","-6.7",",0,21,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,30,","23.9",",0,18,","","","","","258.4",",0","","","","","","","","","","","52.1",",,,0","0",",,,0","9.72",",0","16.59",",,,0","2.85",",,,0"
"USC00032444","1981-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","0.0","3,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","3,0","21","3,0","2",",0","0",",0","0",",0","","","","","-14.4","3,0,18,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,23,","18.9",",0,08,","","","","","449.5",",0","","","","","","","","","","","16.3",",,,0","0",",,,0","2.38","3,0","7.87",",,,0","-3.12","3,,,0"
"USC00032444","1982-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","3,0","5",",0","3",",0","1",",0","3",",0","0","2,0","4","3,0","23","3,0","7",",0","0",",0","0",",0","2","","","","-21.1","3,0,11,+","76",",,0,31,","0","2,,0,31,+","38.1",",,0,30,","17.8",",0,23,","","","","","530.2",",0","","","","","","","","","","","66.3",",,,0","0","2,,,0","-0.55","3,0","6.74",",,,0","-7.83","3,,,0"
"USC00032444","1982-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","2,0","6",",0","2",",0","0",",0","3",",0","0","2,0","0","2,0","19","2,0","7",",0","4",",0","0",",0","2","","","","-16.7","2,0,06,","76",",,0,12,","0","2,T,0,26,+","10.9",",,0,16,","25.0",",0,24,","","","","","436.2",",0","","","","","","","","","","","21.8",",,,0","0","2,T,,0","1.66","2,0","7.40",",,,0","-4.09","2,,,0"
"USC00032444","1982-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","4.7","0","4.7","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","1,0","9","1,0","0","1,0","","","","","-5.0","1,0,07,","0",",,0,31,+","0",",T,0,05,","23.1",",,0,14,","27.8","1,0,18,","","","","","251.2","1,0","","","","","","","","","","","50.9",",,,0","0",",T,,0","10.12","1,0","16.18","1,,,0","4.05","1,,,0"
"USC00032444","1982-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","11.1","0","6.4","2,0","9",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0",",0","10",",0","0",",0","1","","1","","-3.9","2,0,06,","0",",,0,30,+","0",",,0,30,+","18.8",",,0,26,","28.3",",0,17,","","","","","179.8",",0","","","","","","","","","","","65.5",",,,0","0",",,,0","12.19","2,0","18.81",",,,0","5.57","2,,,0"
"USC00032444","1982-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","79.8","0","68.7","1,0","13",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","0",",0","","","","","3.9","1,0,07,","0",",,0,31,+","0",",,0,31,+","55.4",",,0,14,","30.0",",0,31,+","","","","","24.0",",0","","","","","","","","","","","163.6",",,,0","0",",,,0","19.87","1,0","25.34",",,,0","14.39","1,,,0"
"USC00032444","1982-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","166.0","0","86.2",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","1","","7.2",",0,01,","0",",,0,30,+","0",",,0,30,+","198.1",",,0,16,","30.6",",0,30,","","","","","11.1",",0","","","","","","","","","","","346.3",",,,0","0",",,,0","20.84",",0","25.95",",,,0","15.72",",,,0"
"USC00032444","1982-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","387.0","0","221.0","1,0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","11","1,0","","","1","","16.7",",0,28,+","0",",,0,31,+","0",",,0,31,+","82.6",",,0,30,","34.4","1,0,21,","0.0","0","","","0.0","1,0","","","","","","","","","","","92.2",",,,0","0",",,,0","25.72","1,0","30.90","1,,,0","20.54",",,,0"
"USC00032444","1982-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","612.3","0","225.3","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","13",",0","","","1","","15.6","1,0,10,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,08,","36.1",",0,25,","0.0","0","","","0.0",",0","","","","","","","","","","","82.1",",,,0","0",",,,0","25.80","1,0","31.23",",,,0","20.38","1,,,0"
"USC00032444","1982-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","716.6","0","104.3",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","","","","","1.1",",0,22,","0",",,0,30,+","0",",,0,30,+","23.1",",,0,14,","33.9",",0,02,","35.3","0","","","35.3",",0","","","","","","","","","","","31.8",",,,0","0",",,,0","20.63",",0","27.56",",,,0","13.70",",,,0"
"USC00032444","1982-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","737.1","0","20.5","2,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","2,0","7","2,0","0",",0","16",",0","0",",0","","","","","-3.9","2,0,23,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,09,","31.7",",0,06,","181.7","0","","","146.4",",0","","","","","","","","","","","78.9",",,,0","0",",,,0","14.01","2,0","22.01",",,,0","6.01","2,,,0"
"USC00032444","1982-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","741.2","0","4.1","1,0","7",",0","5",",0","3",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","7",",0","0",",0","","","","","-8.9","1,0,13,","0",",,0,30,+","0",",,0,30,+","73.2",",,0,23,","26.1",",0,01,","460.5","0","","","278.8",",0","","","","","","","","","","","187.8",",,,0","0",",,,0","8.79","1,0","14.37",",,,0","3.20","1,,,0"
"USC00032444","1982-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","742.9","0","1.7","3,0","10","2,0","9","2,0","1","2,0","0",",0","0",",0","0","3,0","16","3,0","2","2,0","2","2,0","0","2,0","","","","","-11.1","3,0,13,+","0",",,0,31,+","0",",,0,31,+","122.4","2,,0,03,","23.9","2,0,02,","790.2","0","","","329.7","2,0","","","","","","","","","","","235.9","2,,,0","0",",,,0","6.63","3,0","11.79","2,,,0","1.48","3,,,0"
"USC00032444","1983-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","1,0","7","1,0","4","1,0","0","1,0","0","3,0","1",",0","0",",0","23",",0","2","1,0","1","1,0","0","1,0","","","","","-8.9",",0,12,","0","3,,0,31,+","38",",,0,22,","16.8","1,,0,28,","21.1","1,0,14,","1278.0","0","","","487.8","1,0","","","","","","","","","","","35.5","1,,,0","51",",,,0","2.11","1,0","6.88","1,,,0","-2.67",",,,0"
"USC00032444","1983-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","2,0","7",",0","2",",0","0",",0","1",",0","1",",0","0","1,0","19","1,0","4","1,0","0","1,0","0","1,0","8","","1","","-10.0","1,0,04,","25",",,0,05,","25",",,0,05,","24.6",",,0,01,","18.9","1,0,23,+","1639.5","0","","","361.5","1,0","","","","","","","","","","","33.1",",,,0","28",",,,0","4.58","2,0","10.09","1,,,0","-0.92","1,,,0"
"USC00032444","1983-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","1.7","0","1.7","2,0","10",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","6","1,0","0","1,0","","","","","-6.7","1,0,22,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,05,","26.1","1,0,03,","1936.5","0","","","297.0","1,0","","","","","","","","","","","39.4",",,,0","0",",,,0","8.14","2,0","13.45","1,,,0","2.82","1,,,0"
"USC00032444","1983-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","8.7","0","7.0","1,0","15",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","6","1,0","0",",0","11",",0","0",",0","","","","","-3.3","1,0,15,","0",",,0,30,+","0",",,0,30,+","39.9",",,0,02,","24.4",",0,27,","2164.4","0","","","227.9",",0","","","","","","","","","","","130.7",",,,0","0",",,,0","10.71","1,0","16.15",",,,0","5.27","1,,,0"
"USC00032444","1983-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","29.5","0","20.8","3,0","14",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","22","1,0","0","1,0","","","","","3.9","2,0,04,","0",",,0,31,+","0",",,0,31,+","33.8",",,0,14,","28.3","1,0,29,+","2235.6","0","","","71.2","1,0","","","","","","","","","","","103.7",",,,0","0",",,,0","16.55","3,0","22.76","1,,,0","10.35","2,,,0"
"USC00032444","1983-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","128.3","0","98.8",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","","","","","3.9",",0,05,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,14,","32.2",",0,19,","2251.4","0","","","15.8",",0","","","","","","","","","","","114.2",",,,0","0",",,,0","21.10",",0","27.35",",,,0","14.85",",,,0"
"USC00032444","1983-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","355.3","0","227.0","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","15","1,0","","","","","10.0",",0,08,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,18,","36.7","1,0,26,","0.0","0","","","0.0","1,0","","","","","","","","","","","19.0",",,,0","0",",,,0","25.92","1,0","32.22","1,,,0","19.63",",,,0"
"USC00032444","1983-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","648.9","0","293.6",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","15.0",",0,07,","0",",,0,31,+","0",",,0,31,+","26.4",",,0,29,","37.8",",0,29,+","0.0","0","","","0.0",",0","","","","","","","","","","","29.3",",,,0","0",",,,0","27.80",",0","35.30",",,,0","20.31",",,,0"
"USC00032444","1983-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","792.4","0","143.5",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","12",",0","","","","","1.1",",0,21,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,21,","35.0",",0,07,","24.7","0","","","24.7",",0","","","","","","","","","","","26.9",",,,0","0",",,,0","22.29",",0","29.31",",,,0","15.28",",,,0"
"USC00032444","1983-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","811.9","0","19.5","1,0","9",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","21",",0","0",",0","","","1","","-0.6","1,0,26,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,18,","31.7",",0,04,","116.5","0","","","91.8",",0","","","","","","","","","","","120.7",",,,0","0",",,,0","16.03","1,0","22.82",",,,0","9.24","1,,,0"
"USC00032444","1983-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","815.2","0","3.3","4,0","9",",0","6",",0","2",",0","0",",0","0",",0","0","3,0","9","3,0","1","1,0","7","1,0","0","1,0","","","","","-6.1","3,0,29,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,23,","24.4","1,0,04,","355.2","0","","","238.7","1,0","","","","","","","","","","","132.2",",,,0","0",",,,0","9.39","4,0","14.77","1,,,0","4.01","3,,,0"
"USC00032444","1983-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","815.2","0","0.0","3,0","8","4,0","6","4,0","0","4,0","18",",0","1","2,0","6","3,0","25","3,0","14","2,0","0","2,0","0","2,0","","","","","-22.8","3,0,24,","25",",,0,31,+","25","2,,0,14,","9.9","4,,0,11,","14.4","2,0,12,+","968.7","0","","","613.5","2,0","","","","","","","","","","","44.8","1,a,,0","46","2,,,0","-3.64","3,0","1.46","2,,,0","-8.75","3,,,0"
"USC00032444","1984-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","2,0","4",",0","2",",0","0",",0","7",",0","1","1,0","3","2,0","26","2,0","10",",0","0",",0","0",",0","6","","","","-25.0","2,0,19,","51",",,0,21,+","51","1,,0,18,","5.8",",,0,10,","18.9",",0,09,+","1532.4","0","","","563.7",",0","","","","","","","","","","","12.4",",,,0","59","1,,,0","-1.01","2,0","5.50",",,,0","-7.51","2,,,0"
"USC00032444","1984-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","1,0","8","1,0","3","1,0","2","1,0","","","1","1,0","0","1,0","18","1,0","2",",0","0",",0","0",",0","1","","1","","-13.3","1,0,06,","","","51","1,,0,27,","45.2","1,,0,27,","20.6",",0,15,","1883.0","0","","","350.6",",0","","","","","","","","","","","107.7","1,,,0","51","1,,,0","5.86","1,0","12.85",",,,0","-1.13","1,,,0"
"USC00032444","1984-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","3,0","13",",0","8",",0","3",",0","0",",0","0",",0","0","2,0","13","2,0","0","1,0","3","1,0","0","1,0","1","","3","","-6.7","2,0,09,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,19,","23.9","1,0,16,","2206.2","0","","","323.2","1,0","","","","","","","","","","","134.0",",,,0","0",",,,0","6.98","3,0","12.63","1,,,0","1.33","2,,,0"
"USC00032444","1984-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","14.7","0","14.7","2,0","12","5,0","7","5,0","1","5,0","0",",0","0",",0","0","2,0","3","2,0","0",",0","10",",0","0",",0","1","","1","","-0.6","2,0,18,","0",",T,0,20,+","0",",T,0,20,+","37.1","5,,0,08,","28.3",",0,26,","2370.9","0","","","164.7",",0","","","","","","","","","","","105.8","5,,,0","0",",T,,0","13.07","2,0","18.48",",,,0","7.66","2,,,0"
"USC00032444","1984-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","36.1","0","21.4","3,0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","21","3,0","0","3,0","","","1","","2.8",",0,08,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,20,","30.0","3,0,14,","2435.2","0","","","64.3","3,0","","","","","","","","","","","126.4",",,,0","0",",,,0","16.69","3,0","23.47","3,,,0","9.90",",,,0"
"USC00032444","1984-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","184.3","0","148.2","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","10",",0","","","","","5.6","1,0,30,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,20,","33.3",",0,24,+","2435.2","0","","","0.0",",0","","","","","","","","","","","29.6",",,,0","0",",,,0","23.41","1,0","30.10",",,,0","16.73","1,,,0"
"USC00032444","1984-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","389.5","0","205.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","1","","11.7",",0,30,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,07,","37.2",",0,16,","0.0","0","","","0.0",",0","","","","","","","","","","","70.3",",,,0","0",",,,0","24.95",",0","32.55",",,,0","17.36",",,,0"
"USC00032444","1984-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","591.3","0","201.8","2,0","5",",0","4",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","14",",0","","","2","","13.3","2,0,26,+","0",",,0,31,+","0",",,0,31,+","43.7",",,0,09,","38.9",",0,30,","0.0","0","","","0.0",",0","","","","","","","","","","","64.8",",,,0","0",",,,0","25.31","2,0","31.92",",,,0","18.71","2,,,0"
"USC00032444","1984-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","708.0","0","116.7",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","10",",0","","","","","-1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","35.8",",,0,26,","36.7",",0,01,","48.4","0","","","48.4",",0","","","","","","","","","","","112.0",",,,0","0",",,,0","20.61",",0","27.11",",,,0","14.11",",,,0"
"USC00032444","1984-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","718.3","0","10.3","1,0","17",",0","11",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","20","1,0","0","1,0","5","","4","","-0.6",",0,01,","0",",,0,31,+","0",",,0,31,+","50.5",",,0,20,","26.7","1,0,10,","149.8","0","","","101.4","1,0","","","","","","","","","","","244.4",",,,0","0",",,,0","15.36","1,0","20.76","1,,,0","9.96",",,,0"
