"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003818","1950-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1431.1","0","9.7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","16",",0","0",",0","7","","","","1","","-6.7",",0,25,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,20,","30.0",",0,01,","206.7","0","203.7",",0","14.7",",,,0","0",",,,0","11.87",",0","20.25",",,,0","3.48",",,,0","","","","","","","","","",""
"USW00003818","1950-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1431.1","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","12","","","","","","-5.6",",0,19,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,06,","25.6",",0,01,","501.7","0","295.0",",0","57.8",",,,0","0",",,,0","8.82",",0","14.98",",,,0","2.65",",,,0","","","","","","","","","",""
"USW00003818","1951-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","0.8","0","0.8",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","0",",0","9","","","","","","-5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,07,","25.6",",0,20,","711.9","0","210.2",",0","58.5",",,,0","0",",,,0","11.58",",0","18.87",",,,0","4.29",",,,0","","","","","","","","","",""
"USW00003818","1951-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","9.0","0","8.2",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","17",",0","0",",0","11","","","","1","","-8.9",",0,03,","0",",,0,28,+","0",",T,0,02,","13.0",",,0,01,","26.7",",0,28,+","891.6","0","179.7",",0","24.3",",,,0","0",",T,,0","12.21",",0","20.06",",,,0","4.35",",,,0","","","","","","","","","",""
"USW00003818","1951-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","46.7","0","37.7","2,0","11",",0","6",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","21","1,0","0","1,0","12","","","","3","","0.6","1,0,16,+","0",",,0,31,+","0",",,0,31,+","57.4",",,0,29,","29.4","1,0,09,+","973.3","0","81.7","1,0","167.5",",,,0","0",",,,0","16.60","2,0","22.97","1,,,0","10.22","1,,,0","","","","","","","","","",""
"USW00003818","1951-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","102.0","0","55.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","8","","","","3","","3.3",",0,04,","0",",,0,30,+","0",",,0,30,+","38.6",",,0,19,","31.7",",0,27,","1023.1","0","49.8",",0","89.4",",,,0","0",",,,0","18.52",",0","24.69",",,,0","12.35",",,,0","","","","","","","","","",""
"USW00003818","1951-05","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","236.4","0","134.4",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","4","","","","9","","9.4",",0,08,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,26,","34.4",",0,30,+","1024.2","0","1.1",",0","111.6",",,,0","0",",,,0","22.63",",0","29.85",",,,0","15.41",",,,0","","","","","","","","","",""
"USW00003818","1951-06","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","497.6","0","261.2",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","13","","","","11","","17.8",",0,02,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,13,","35.6",",0,23,","1024.2","0","0.0",",0","99.2",",,,0","0",",,,0","27.04",",0","32.81",",,,0","21.27",",,,0","","","","","","","","","",""
"USW00003818","1951-07","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","798.2","0","300.6",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","2","","","","17","","20.6",",0,09,+","0",",,0,31,+","0",",,0,31,+","32.5",",,0,29,","37.2",",0,16,+","0.0","0","0.0",",0","117.4",",,,0","0",",,,0","28.03",",0","33.60",",,,0","22.46",",,,0","","","","","","","","","",""
"USW00003818","1951-08","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1118.0","0","319.8",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","4","","","","17","","16.7",",0,27,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,23,","37.8",",0,29,","0.0","0","0.0",",0","35.1",",,,0","0",",,,0","28.65",",0","34.64",",,,0","22.66",",,,0","","","","","","","","","",""
"USW00003818","1951-09","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1354.4","0","236.4",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","7","","","","14","","17.8",",0,29,","0",",,0,30,+","0",",,0,30,+","51.3",",,0,09,","36.7",",0,04,+","0.0","0","0.0",",0","112.1",",,,0","0",",,,0","26.21",",0","31.28",",,,0","21.14",",,,0","","","","","","","","","",""
"USW00003818","1951-10","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1479.0","0","124.6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","7","","","","1","","5.0",",0,12,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,20,","34.4",",0,06,","11.3","0","11.3",",0","15.0",",,,0","0",",,,0","21.99",",0","28.76",",,,0","15.22",",,,0","","","","","","","","","",""
"USW00003818","1951-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1490.1","0","11.1",",0","5",",0","4",",0","4",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","8","","","","2","","-2.8",",0,18,","0",",,0,30,+","0",",,0,30,+","54.6",",,0,15,","28.3",",0,14,","206.4","0","195.1",",0","155.7",",,,0","0",",,,0","12.20",",0","19.27",",,,0","5.13",",,,0","","","","","","","","","",""
"USW00003818","1951-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1510.3","0","20.2","2,0","12",",0","12",",0","2",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","17","1,0","0","1,0","15","","","","2","","-5.0","1,0,16,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,26,","27.2","1,0,06,","356.5","0","150.1","1,0","138.0",",,,0","0",",,,0","13.72","2,0","20.24","1,,,0","7.19","1,,,0","","","","","","","","","",""
"USW00003818","1952-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","19.8","0","19.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","0",",0","13","","","","1","","-3.3",",0,30,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,28,","26.7",",0,02,","488.1","0","131.6",",0","28.9",",,,0","0",",,,0","14.73",",0","21.09",",,,0","8.36",",,,0","","","","","","","","","",""
"USW00003818","1952-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","26.0","0","6.2",",0","15",",0","13",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","12","","","","6","","-1.1",",0,08,","0",",,0,29,+","0",",,0,29,+","55.4",",,0,15,","25.6",",0,13,","637.7","0","149.6",",0","225.5",",,,0","0",",,,0","13.39",",0","19.06",",,,0","7.72",",,,0","","","","","","","","","",""
"USW00003818","1952-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","42.2","0","16.2",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","4","","","","4","","1.7",",0,17,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,24,","29.4",",0,22,","747.0","0","109.3",",0","105.0",",,,0","0",",,,0","15.33",",0","22.21",",,,0","8.45",",,,0","","","","","","","","","",""
"USW00003818","1952-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","79.0","0","36.8",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","3","","","","3","","2.2",",0,06,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,13,","32.2",",0,29,","799.2","0","52.2",",0","62.8",",,,0","0",",,,0","17.82",",0","25.00",",,,0","10.64",",,,0","","","","","","","","","",""
"USW00003818","1952-05","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","247.8","0","168.8",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","13","","","","11","","8.3",",0,12,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,30,","33.9",",0,06,","802.0","0","2.8",",0","131.8",",,,0","0",",,,0","23.69",",0","30.02",",,,0","17.35",",,,0","","","","","","","","","",""
"USW00003818","1952-06","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","563.3","0","315.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","1","","","","9","","19.4",",0,06,+","0",",,0,30,+","0",",,0,30,+","17.3",",,0,16,","38.9",",0,27,+","802.0","0","0.0",",0","27.6",",,,0","0",",,,0","28.85",",0","35.28",",,,0","22.42",",,,0","","","","","","","","","",""
"USW00003818","1952-07","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","875.6","0","312.3",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","3","","","","14","","20.0",",0,08,+","0",",,0,31,+","0",",,0,31,+","53.6",",,0,07,","37.8",",0,01,","0.0","0","0.0",",0","126.8",",,,0","0",",,,0","28.41",",0","34.41",",,,0","22.41",",,,0","","","","","","","","","",""
"USW00003818","1952-08","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1151.0","0","275.4",",0","14",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","7","","","","14","","16.7",",0,27,","0",",,0,31,+","0",",,0,31,+","57.4",",,0,29,","36.7",",0,17,","0.0","0","0.0",",0","223.8",",,,0","0",",,,0","27.22",",0","32.21",",,,0","22.22",",,,0","","","","","","","","","",""
"USW00003818","1952-09","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1334.7","0","183.7",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","2","","","","5","","13.9",",0,27,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,21,","33.3",",0,01,","0.0","0","0.0",",0","93.2",",,,0","0",",,,0","24.46",",0","29.60",",,,0","19.31",",,,0","","","","","","","","","",""
"USW00003818","1952-10","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1378.6","0","43.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","1",",0","11","","","","1","","-2.2",",0,30,","0",",,0,31,+","0",",,0,31,+","8.9",",,0,23,","32.2",",0,02,","61.7","0","61.7",",0","18.6",",,,0","0",",,,0","17.76",",0","25.19",",,,0","10.33",",,,0","","","","","","","","","",""
"USW00003818","1952-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1382.0","0","3.4",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","10","","","","","","-1.1",",0,08,","0",",,0,30,+","0",",,0,30,+","79.8",",,0,19,","28.3",",0,03,","217.1","0","155.4",",0","93.3",",,,0","0",",,,0","13.27",",0","20.85",",,,0","5.69",",,,0","","","","","","","","","",""
"USW00003818","1952-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1383.1","0","1.1",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","12","","","","1","","-3.3",",0,16,+","0",",,0,31,+","0",",,0,31,+","15.0",",,0,23,","25.6",",0,09,","457.4","0","240.3",",0","82.1",",,,0","0",",,,0","10.62",",0","17.02",",,,0","4.21",",,,0","","","","","","","","","",""
"USW00003818","1953-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","2.0","0","2.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","0",",0","12","","","","5","","-2.2",",0,13,+","0",",,0,31,+","0",",T,0,18,","40.6",",,0,18,","26.1",",0,16,","640.3","0","182.9",",0","120.6",",,,0","0",",T,,0","12.50",",0","19.02",",,,0","5.97",",,,0","","","","","","","","","",""
"USW00003818","1953-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","4.5","0","2.5",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","8",",0","0",",0","13","","","","3","","-2.2",",0,18,","0",",,0,28,+","0",",,0,28,+","61.5",",,0,14,","26.7",",0,25,","801.6","0","161.3",",0","192.8",",,,0","0",",,,0","12.66",",0","18.48",",,,0","6.85",",,,0","","","","","","","","","",""
"USW00003818","1953-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","36.7","0","32.2",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","9","","","","3","","3.9",",0,29,+","0",",,0,31,+","0",",,0,31,+","35.3",",,0,10,","29.4",",0,31,","850.8","0","49.2",",0","79.8",",,,0","0",",,,0","17.79",",0","24.32",",,,0","11.25",",,,0","","","","","","","","","",""
"USW00003818","1953-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","77.3","0","40.6",",0","11",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","9","","","","9","","2.8",",0,21,","0",",,0,30,+","0",",,0,30,+","101.6",",,0,06,","29.4",",0,23,+","894.5","0","43.7",",0","215.2",",,,0","0",",,,0","18.23",",0","24.75",",,,0","11.71",",,,0","","","","","","","","","",""
"USW00003818","1953-05","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","309.2","0","231.9",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","14","","","","3","","13.9",",0,10,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,05,","38.3",",0,27,","894.5","0","0.0",",0","46.3",",,,0","0",",,,0","25.81",",0","32.08",",,,0","19.55",",,,0","","","","","","","","","",""
"USW00003818","1953-06","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","583.9","0","274.7",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","","","18.9",",0,03,","0",",,0,30,+","0",",,0,30,+","57.7",",,0,15,","37.2",",0,01,","894.5","0","0.0",",0","145.5",",,,0","0",",,,0","27.49",",0","32.74",",,,0","22.24",",,,0","","","","","","","","","",""
"USW00003818","1953-07","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","862.1","0","278.2",",0","15",",0","13",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","","","18.9",",0,12,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,16,","36.1",",0,06,","0.0","0","0.0",",0","144.3",",,,0","0",",,,0","27.31",",0","32.04",",,,0","22.58",",,,0","","","","","","","","","",""
"USW00003818","1953-08","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1141.0","0","278.9",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","","","","","18.9",",0,24,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,15,","38.3",",0,06,","0.0","0","0.0",",0","44.5",",,,0","0",",,,0","27.33",",0","32.60",",,,0","22.06",",,,0","","","","","","","","","",""
"USW00003818","1953-09","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1346.0","0","205.0",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","","","16.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","80.0",",,0,25,","35.6",",0,04,","0.0","0","0.0",",0","198.2",",,,0","0",",,,0","25.17",",0","31.00",",,,0","19.33",",,,0","","","","","","","","","",""
"USW00003818","1953-10","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1438.5","0","92.5",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","3.3",",0,30,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,27,","31.7",",0,13,","23.3","0","23.3",",0","15.0",",,,0","0",",,,0","20.56",",0","27.50",",,,0","13.63",",,,0","","","","","","","","","",""
"USW00003818","1953-11","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1441.3","0","2.8",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","","","1.1",",0,27,+","0",",,0,30,+","0",",,0,30,+","43.4",",,0,22,","26.7",",0,19,+","169.8","0","146.5",",0","113.0",",,,0","0",",,,0","13.54",",0","20.81",",,,0","6.28",",,,0","","","","","","","","","",""
"USW00003818","1953-12","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","1443.3","0","2.0",",0","15",",0","12",",0","5",",0","0",",0","0",",0","0",",0","7",",0","0",",0","4",",0","0",",0","","","","","","","-7.2",",0,19,","0",",,0,31,+","0",",,0,31,+","106.7",",,0,06,","25.6",",0,09,","398.6","0","228.8",",0","392.1",",,,0","0",",,,0","11.02",",0","16.55",",,,0","5.49",",,,0","","","","","","","","","",""
"USW00003818","1954-01","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","2.5","0","2.5",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","11",",0","0",",0","","","","","","","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","13.7",",,0,10,","25.0",",0,20,","592.2","0","193.6",",0","27.2",",,,0","0",",,,0","12.17",",0","19.05",",,,0","5.28",",,,0","","","","","","","","","",""
"USW00003818","1954-02","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","5.8","0","3.3",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","17",",0","0",",0","","","","","","","-1.1",",0,08,","0",",,0,28,+","0",",,0,28,+","35.3",",,0,24,","26.1",",0,27,","728.4","0","136.2",",0","79.2",",,,0","0",",,,0","13.59",",0","20.79",",,,0","6.38",",,,0","","","","","","","","","",""
"USW00003818","1954-03","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","46.9","0","41.1",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","","","-2.2",",0,07,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,19,","30.0",",0,31,+","867.9","0","139.5",",0","62.7",",,,0","0",",,,0","15.16",",0","21.25",",,,0","9.07",",,,0","","","","","","","","","",""
"USW00003818","1954-04","30.83556","-85.18389","34.4","MARIANNA MUNICIPAL AIRPORT, FL US","","","160.3","0","113.4",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","","","7.2",",0,18,","0",",,0,30,+","0",",,0,30,+","38.9",",,0,25,","32.2",",0,30,","873.0","0","5.1",",0","85.9",",,,0","0",",,,0","21.94",",0","28.36",",,,0","15.53",",,,0","","","","","","","","","",""
