"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00082092","1964-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","7",",a","0",",a","","","","","","","","","","","","","19.3",",,a,31,","","","","","","","64.1",",,,a","","","","","",""
"ASN00082092","1964-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","14",",a","11",",a","1",",a","","","","","","","","","","","","","25.9",",,a,18,","","","","","","","133.6",",,,a","","","","","",""
"ASN00082092","1964-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","20","3,a","15","3,a","4","3,a","","","","","","","","","","","","","52.3","3,,a,13,","","","","","","","308.1",",a,,a","","","","","",""
"ASN00082092","1964-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.3",",a,,a","","","","","",""
"ASN00082092","1964-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","17",",a","12",",a","2",",a","","","","","","","","","","","","","58.4",",,a,27,","","","","","","","193.5",",,,a","","","","","",""
"ASN00082092","1964-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","15",",a","12",",a","2",",a","","","","","","","","","","","","","26.9",",,a,09,","","","","","","","162.2",",,,a","","","","","",""
"ASN00082092","1964-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","4",",a","1",",a","","","","","","","","","","","","","29.0",",,a,19,","","","","","","","62.1",",,,a","","","","","",""
"ASN00082092","1964-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","8","2,a","5","2,a","1","2,a","","","","","","","","","","","","","60.5","2,,a,23,","","","","","","","116.9",",a,,a","","","","","",""
"ASN00082092","1965-01","-36.1821","147.5515","745.0","SHELLEY, AS","10.6","3,a","1",",a","1",",a","0",",a","0","2,a","0","2,a","0","2,a","23","2,a","1","2,a","2.8","2,a,20,","3.3",",,a,18,","32.8","2,a,17,","79.1","","79.1","2,a","3.3",",,,a","15.85","3,a","23.55","2,,,a","8.16","2,,,a"
"ASN00082092","1965-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","2",",a","1",",a","0",",a","0","5,a","0","5,a","0","3,a","24","3,a","2","3,a","3.6","5,a,12,","4.1",",,a,17,","32.3","3,a,17,","","","","","5.9",",,,a","18.88","6,a","26.86","3,,,a","10.90","5,,,a"
"ASN00082092","1965-03","-36.1821","147.5515","745.0","SHELLEY, AS","22.7",",a","3",",a","2",",a","0",",a","0",",a","1",",a","0",",a","20",",a","1",",a","-1.1",",a,14,","6.4",",,a,13,","32.2",",a,03,","","","117.6",",a","11.5",",,,a","15.27",",a","22.86",",,,a","7.69",",,,a"
"ASN00082092","1965-04","-36.1821","147.5515","745.0","SHELLEY, AS","0.0",",a","9",",a","5",",a","0",",a","0",",a","2",",a","0",",a","0",",a","0",",a","-1.1",",a,25,+","14.7",",,a,23,","19.3",",a,04,","","","281.2",",a","61.1",",,,a","8.96",",a","14.33",",,,a","3.59",",,,a"
"ASN00082092","1965-05","-36.1821","147.5515","745.0","SHELLEY, AS","0.0","1,a","11",",a","6",",a","1",",a","0","1,a","3","1,a","0",",a","0",",a","0",",a","-2.2","1,a,20,","33.0",",,a,31,","18.6",",a,08,","","","342.1",",a","85.9",",,,a","6.83","1,a","10.74",",,,a","2.92","1,,,a"
"ASN00082092","1965-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","14",",a","5",",a","0",",a","","","","","","","","","","","","","8.4",",,a,23,","","","","","","","35.3",",,,a","","","","","",""
"ASN00082092","1965-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","17",",a","8",",a","0",",a","","","","","","","","","","","","","21.6",",,a,27,","","","","","","","92.9",",,,a","","","","","",""
"ASN00082092","1965-08","-36.1821","147.5515","745.0","SHELLEY, AS","0.0",",a","","","","","","","0",",a","14",",a","0",",a","0",",a","0",",a","-4.7",",a,09,","","","15.8",",a,31,","","","411.4",",a","144.0",",a,,a","5.06",",a","9.05",",,,a","1.08",",,,a"
"ASN00082092","1965-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","12",",a","8",",a","1",",a","","","","","","","","","","","","","43.7",",,a,06,","","","","","","","115.2",",,,a","","","","","",""
"ASN00082092","1965-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","7","2,a","6","2,a","2","2,a","","","","","","","","","","","","","37.6","2,,a,26,","","","","","","","114.9",",a,,a","","","","","",""
"ASN00082092","1965-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","6",",a","2",",a","","","","","","","","","","","","","43.2",",,a,25,","","","","","","","105.8",",,,a","","","","","",""
"ASN00082092","1965-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","3",",a","1",",a","","","","","","","","","","","","","28.2",",,a,02,","","","","","","","43.2",",,,a","","","","","",""
"ASN00082092","1966-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","19.1",",,a,29,","","","","","","","28.8",",,,a","","","","","",""
"ASN00082092","1966-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","5",",a","3",",a","1",",a","","","","","","","","","","","","","31.8",",,a,13,","","","","","","","67.7",",,,a","","","","","",""
"ASN00082092","1966-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","4",",a","1",",a","","","","","","","","","","","","","74.9",",,a,16,","","","","","","","108.2",",,,a","","","","","",""
"ASN00082092","1966-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","6",",a","5",",a","0",",a","","","","","","","","","","","","","16.5",",,a,29,","","","","","","","36.3",",,,a","","","","","",""
"ASN00082092","1966-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","5",",a","3",",a","","","","","","","","","","","","","49.5",",,a,05,","","","","","","","117.1",",,,a","","","","","",""
"ASN00082092","1966-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","8",",a","0",",a","","","","","","","","","","","","","20.6",",,a,03,","","","","","","","76.5",",,,a","","","","","",""
"ASN00082092","1966-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.2",",a,,a","","","","","",""
"ASN00082092","1966-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.6",",a,,a","","","","","",""
"ASN00082092","1966-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","13","3,a","10","3,a","2","3,a","","","","","","","","","","","","","39.4","3,,a,14,","","","","","","","190.9",",a,,a","","","","","",""
"ASN00082092","1966-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","5","5,a","3","5,a","2","5,a","","","","","","","","","","","","","41.4","5,,a,20,","","","","","","","115.3",",a,,a","","","","","",""
"ASN00082092","1966-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","6","5,a","4","5,a","0","5,a","","","","","","","","","","","","","8.9","5,,a,10,","","","","","","","86.8",",a,,a","","","","","",""
"ASN00082092","1966-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.4",",a,,a","","","","","",""
"ASN00082092","1967-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","6",",a","3",",a","0",",a","","","","","","","","","","","","","19.3",",,a,29,","","","","","","","33.6",",,,a","","","","","",""
"ASN00082092","1967-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","2",",a","1",",a","0",",a","","","","","0","5,a","22","5,a","0","5,a","","","10.7",",,a,25,","31.4","5,a,24,+","","","","","12.5",",,,a","","","26.74","5,,,a","",""
"ASN00082092","1967-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","10.2",",,a,31,","","","","","","","16.3",",,,a","","","","","",""
"ASN00082092","1967-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","3.8",",,a,05,","","","","","","","6.4",",,,a","","","","","",""
"ASN00082092","1967-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","4",",a","1",",a","1",",a","","","","","","","","","","","","","34.3",",,a,20,","","","","","","","37.6",",,,a","","","","","",""
"ASN00082092","1967-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","2",",a","0",",a","","","","","","","","","","","","","12.4",",,a,15,","","","","","","","32.6",",,,a","","","","","",""
"ASN00082092","1967-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7",",a,,a","","","","","",""
"ASN00082092","1967-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.7",",a,,a","","","","","",""
"ASN00082092","1967-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","10","2,a","6","2,a","0","2,a","","","","","","","","","","","","","18.5","2,,a,15,","","","","","","","58.5",",a,,a","","","","","",""
"ASN00082092","1967-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","9",",a","8",",a","0",",a","","","","","","","","","","","","","16.5",",,a,06,","","","","","","","67.3",",,,a","","","","","",""
"ASN00082092","1967-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","2.8",",,a,25,","","","","","","","4.1",",,,a","","","","","",""
"ASN00082092","1967-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","5","2,a","1","2,a","0","2,a","","","","","","","","","","","","","3.6","2,,a,13,","","","","","","","14.0",",a,,a","","","","","",""
"ASN00082092","1968-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","10.2",",,a,21,","","","","","","","29.8",",,,a","","","","","",""
"ASN00082092","1968-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","13.2",",,a,13,","","","","","","","14.8",",,,a","","","","","",""
"ASN00082092","1968-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","23.1",",,a,22,","","","","","","","59.2",",,,a","","","","","",""
"ASN00082092","1968-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1",",a,,a","","","","","",""
"ASN00082092","1968-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","18","3,a","12","3,a","2","3,a","","","","","","","","","","","","","52.3","3,,a,11,","","","","","","","309.7",",a,,a","","","","","",""
"ASN00082092","1968-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","13",",a","8",",a","1",",a","","","","","","","","","","","","","64.0",",,a,05,","","","","","","","130.3",",,,a","","","","","",""
"ASN00082092","1968-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","13",",a","8",",a","0",",a","","","","","","","","","","","","","17.3",",,a,17,","","","","","","","87.0",",,,a","","","","","",""
"ASN00082092","1968-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","19",",a","15",",a","2",",a","","","","","","","","","","","","","38.4",",,a,10,","","","","","","","207.2",",,,a","","","","","",""
"ASN00082092","1968-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","8",",a","0",",a","","","","","","","","","","","","","20.1",",,a,30,","","","","","","","58.0",",,,a","","","","","",""
"ASN00082092","1968-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","14",",a","9",",a","2",",a","","","","","","","","","","","","","43.2",",,a,07,","","","","","","","144.4",",,,a","","","","","",""
"ASN00082092","1968-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","8",",a","0",",a","","","","","","","","","","","","","21.3",",,a,07,","","","","","","","92.9",",,,a","","","","","",""
"ASN00082092","1968-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","7",",a","5",",a","1",",a","","","","","","","","","","","","","25.9",",,a,16,","","","","","","","68.9",",,,a","","","","","",""
"ASN00082092","1969-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","6",",a","6",",a","0",",a","0","5,a","0","5,a","","","","","","","6.1","5,a,06,+","11.2",",,a,01,","","","","","","","33.6",",,,a","","","","","12.86","5,,,a"
"ASN00082092","1969-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","7","2,a","3","2,a","0","2,a","0","5,a","0","5,a","0","5,a","19","5,a","1","5,a","6.1","5,a,24,","21.8","2,,a,11,","33.3","5,a,02,","","","","","70.4",",a,,a","20.00","8,a","25.99","5,,,a","14.01","5,,,a"
"ASN00082092","1969-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","13",",a","9",",a","3",",a","0","5,a","0","5,a","0","4,a","14","4,a","0","4,a","5.0","5,a,21,","38.4",",,a,27,","27.2","4,a,11,+","","","","","159.7",",,,a","16.31","7,a","21.63","4,,,a","11.00","5,,,a"
"ASN00082092","1969-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","5",",a","1",",a","","","","","","","","","","","","","58.4",",,a,16,","","","","","","","106.7",",,,a","","","","","",""
"ASN00082092","1969-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","12",",a","11",",a","1",",a","","","","","","","","","","","","","40.9",",,a,30,","","","","","","","118.6",",,,a","","","","","",""
"ASN00082092","1969-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","4",",a","0",",a","","","","","","","","","","","","","19.8",",,a,01,","","","","","","","45.0",",,,a","","","","","",""
"ASN00082092","1969-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","16",",a","12",",a","4",",a","","","","","","","","","","","","","70.4",",,a,20,","","","","","","","236.8",",,,a","","","","","",""
"ASN00082092","1969-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","8","2,a","2","2,a","0","2,a","","","","","","","","","","","","","17.8","2,,a,28,","","","","","","","70.5",",a,,a","","","","","",""
"ASN00082092","1969-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","0","5,a","0","5,a","0","5,a","","","","","16.7","5,a,01,","","","","","136.4",",a,,a","","","10.54","5,,,a","",""
"ASN00082092","1969-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","9","2,a","5","2,a","0","2,a","","","","","","","","","","","","","19.3","2,,a,29,","","","","","","","69.0",",a,,a","","","","","",""
"ASN00082092","1969-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.6",",a,,a","","","","","",""
"ASN00082092","1969-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","9",",a","6",",a","0",",a","","","","","","","","","","","","","15.5",",,a,20,","","","","","","","57.8",",,,a","","","","","",""
"ASN00082092","1970-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","7",",a","1",",a","","","","","","","","","","","","","41.9",",,a,04,","","","","","","","133.5",",,,a","","","","","",""
"ASN00082092","1970-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","5",",a","4",",a","1",",a","","","","","","","","","","","","","33.8",",,a,12,","","","","","","","70.1",",,,a","","","","","",""
"ASN00082092","1970-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","6",",a","3",",a","0",",a","","","","","","","","","","","","","24.1",",,a,28,","","","","","","","52.4",",,,a","","","","","",""
"ASN00082092","1970-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","9",",a","6",",a","2",",a","","","","","","","","","","","","","79.8",",,a,23,","","","","","","","171.8",",,,a","","","","","",""
"ASN00082092","1970-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","7",",a","2",",a","","","","","","","","","","","","","39.6",",,a,17,","","","","","","","118.1",",,,a","","","","","",""
"ASN00082092","1970-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.0",",a,,a","","","","","",""
"ASN00082092","1970-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.4",",a,,a","","","","","",""
"ASN00082092","1970-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.8",",a,,a","","","","","",""
"ASN00082092","1970-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","12","4,a","10","4,a","4","4,a","","","","","","","","","","","","","36.6","4,,a,23,","","","","","","","208.7",",a,,a","","","","","",""
"ASN00082092","1970-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","10","2,a","4","2,a","0","2,a","","","","","","","","","","","","","14.5","2,,a,20,","","","","","","","47.3",",a,,a","","","","","",""
"ASN00082092","1970-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","11","4,a","8","4,a","1","4,a","","","","","","","","","","","","","40.6","4,,a,11,","","","","","","","176.5",",a,,a","","","","","",""
"ASN00082092","1970-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","8",",a","0",",a","","","","","","","","","","","","","16.8",",,a,04,","","","","","","","78.9",",,,a","","","","","",""
"ASN00082092","1971-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","7",",a","0",",a","0","5,","0","5,a","","","","","","","6.1","5,a,04,","12.4",",,a,27,","","","","","","","46.9",",,,a","","","","","13.09","5,,,a"
"ASN00082092","1971-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","7",",a","0",",a","0","3,a","0","3,a","0","3,a","23","3,a","0","3,a","8.9","3,a,26,+","17.0",",,a,05,","28.9","3,a,17,","","","","","64.5",",,,a","19.09","6,a","24.64","3,,,a","13.54","3,,,a"
"ASN00082092","1971-03","-36.1821","147.5515","745.0","SHELLEY, AS","13.4","4,a","9",",a","7",",a","0",",a","0","2,a","0","2,a","0","2,a","25","2,a","0","2,a","8.9","2,a,05,","10.2",",,a,22,","26.7","2,a,31,+","","","22.9","2,a","34.3",",,,a","18.02","4,a","23.54","2,,,a","12.51","2,,,a"
"ASN00082092","1971-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","8",",a","0",",a","","","","","0","2,a","14","2,a","0","2,a","","","22.9",",,a,28,","25.6","2,a,11,","","","","","112.4",",,,a","","","18.45","2,,,a","",""
"ASN00082092","1971-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","12",",a","10",",a","3",",a","","","","","","","","","","","","","40.6",",,a,04,","","","","","","","163.3",",,,a","","","","","",""
"ASN00082092","1971-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","12","2,a","7","2,a","0","2,a","","","","","","","","","","","","","12.4","2,,a,02,","","","","","","","69.5",",a,,a","","","","","",""
"ASN00082092","1971-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","11",",a","6",",a","0",",a","","","","","","","","","","","","","15.2",",,a,17,","","","","","","","66.5",",,,a","","","","","",""
"ASN00082092","1971-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","19",",a","11",",a","0",",a","0","5,a","3","5,a","0","4,a","0","4,a","0","4,a","-2.2","5,a,09,","24.9",",,a,29,+","12.8","4,a,20,","","","","","171.7",",,,a","5.33","7,a","9.13","4,,,a","1.52","5,,,a"
"ASN00082092","1971-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","13","4,a","11","4,a","0","4,a","","","","","","","","","","","","","13.2","4,,a,27,","","","","","","","104.9",",a,,a","","","","","",""
"ASN00082092","1971-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4",",a,,a","","","","","",""
"ASN00082092","1971-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","9","4,a","8","4,a","3","4,a","","","","","","","","","","","","","73.7","4,,a,07,","","","","","","","198.2",",a,,a","","","","","",""
"ASN00082092","1971-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","9",",a","6",",a","2",",a","","","","","","","","","","","","","39.4",",,a,27,","","","","","","","117.7",",,,a","","","","","",""
"ASN00082092","1972-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","8","2,a","4","2,a","0","2,a","","","","","","","","","","","","","18.5","2,,a,18,","","","","","","","65.0",",a,,a","","","","","",""
"ASN00082092","1972-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6",",a,,a","","","","","",""
"ASN00082092","1972-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","1",",a","1",",a","","","","","","","","","","","","","32.8",",,a,03,","","","","","","","35.1",",,,a","","","","","",""
"ASN00082092","1972-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","8","2,a","4","2,a","0","2,a","","","","","","","","","","","","","19.1","2,,a,24,","","","","","","","68.4",",a,,a","","","","","",""
"ASN00082092","1972-05","-36.1821","147.5515","745.0","SHELLEY, AS","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","19.8",",,a,17,","","","","","","","36.9",",,,a","","","","","",""
"ASN00082092","1972-06","-36.1821","147.5515","745.0","SHELLEY, AS","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","19.3",",,a,30,","","","","","","","40.9",",,,a","","","","","",""
"ASN00082092","1972-07","-36.1821","147.5515","745.0","SHELLEY, AS","","","16","4,a","9","4,a","0","4,a","","","","","","","","","","","","","21.6","4,,a,07,","","","","","","","109.4",",a,,a","","","","","",""
"ASN00082092","1972-08","-36.1821","147.5515","745.0","SHELLEY, AS","","","13",",a","13",",a","0",",a","","","","","","","","","","","","","23.6",",,a,11,","","","","","","","152.3",",,,a","","","","","",""
"ASN00082092","1972-09","-36.1821","147.5515","745.0","SHELLEY, AS","","","4",",a","3",",a","0",",a","","","","","","","","","","","","","17.5",",,a,08,","","","","","","","35.3",",,,a","","","","","",""
"ASN00082092","1972-10","-36.1821","147.5515","745.0","SHELLEY, AS","","","12",",a","6",",a","0",",a","","","","","","","","","","","","","13.5",",,a,13,","","","","","","","38.9",",,,a","","","","","",""
"ASN00082092","1972-11","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","9",",a","1",",a","","","","","","","","","","","","","31.0",",,a,25,","","","","","","","83.5",",,,a","","","","","",""
"ASN00082092","1972-12","-36.1821","147.5515","745.0","SHELLEY, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","6.9",",,a,23,","","","","","","","13.0",",,,a","","","","","",""
"ASN00082092","1973-01","-36.1821","147.5515","745.0","SHELLEY, AS","","","4",",a","4",",a","3",",a","","","","","","","","","","","","","44.7",",,a,13,","","","","","","","115.6",",,,a","","","","","",""
"ASN00082092","1973-02","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","8",",a","1",",a","","","","","","","","","","","","","31.0",",,a,20,","","","","","","","115.2",",,,a","","","","","",""
"ASN00082092","1973-03","-36.1821","147.5515","745.0","SHELLEY, AS","","","8",",a","6",",a","1",",a","","","","","","","","","","","","","73.7",",,a,30,","","","","","","","116.0",",,,a","","","","","",""
"ASN00082092","1973-04","-36.1821","147.5515","745.0","SHELLEY, AS","","","10",",a","7",",a","2",",a","","","","","","","","","","","","","48.5",",,a,26,","","","","","","","153.3",",,,a","","","","","",""
