"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA005012324","1994-09","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","10.7","2,C","7","2,C","5","2,C","0","2,C","","","","","0","2,C","0","2,C","0","2,C","12","2,C","0","2,C","2.0","2,C,03,","","","","","15.8","2,,C,03,","30.7","2,C,10,+","","","123.7","2,C","42.0","2,,,C","","","14.30","2,C","20.93","2,,,C","7.67","2,,,C","","","",""
"CA005012324","1994-10","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","0.0","3,C","10","3,C","4","3,C","1","3,C","","","","","0","3,C","4","3,C","0","3,C","0","3,C","0","3,C","-3.7","3,C,30,","","","","","32.6","3,,C,18,","20.8","3,C,10,","","","286.8","3,C","64.4","3,,,C","","","8.09","3,C","12.45","3,,,C","3.73","3,,,C","","","",""
"CA005012324","1994-12","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","0.0","5,C","7","5,C","2","5,C","0","5,C","","","","","11","5,C","26","5,C","23","5,C","0","5,C","0","5,C","-26.8","5,C,11,","","","","","4.0","5,,C,11,","6.0","5,C,23,","","","776.9","5,C","13.0","5,,,C","","","-11.55","5,C","-6.83","5,,,C","-16.26","5,,,C","","","",""
"CA005012324","1995-01","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","10",",C","2",",C","0",",C","","","","","","","","","","","","","","","","","","","","","9.0",",,C,17,","","","","","","","22.0",",,,C","","","","","","","","","","","",""
"CA005012324","1995-02","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","10",",C","1",",C","0",",C","","","","","","","","","20","5,C","0","5,C","0","5,C","","","","","","","3.0",",,C,09,","6.8","5,C,22,","","","","","12.0",",,,C","","","","","-8.05","5,,,C","","","","","",""
"CA005012324","1995-03","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","0.0","4,C","13","1,C","4","1,C","1","1,C","","","","","8","4,C","25","4,C","12","4,C","0","4,C","0","4,C","-29.2","4,C,04,","","","","","37.0","1,,C,16,","7.6","4,C,17,","","","681.4","4,C","66.0","1,,,C","","","-6.91","4,C","-2.91","4,,,C","-10.90","4,,,C","","","",""
"CA005012324","1995-04","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","7","1,C","1","1,C","0","1,C","","","","","","","","","","","","","","","","","","","","","3.0","1,,C,05,","","","","","","","11.0","1,,,C","","","","","","","","","","","",""
"CA005012324","1995-05","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","12.3","5,C","9","3,C","4","3,C","0","3,C","","","","","0","5,C","2","5,C","0","5,C","6","5,C","0","5,C","-0.7","5,C,05,+","","","","","19.8","3,,C,22,","30.2","5,C,31,","","","183.0","5,C","53.2","3,,,C","","","11.77","5,C","17.80","5,,,C","5.73","5,,,C","","","",""
"CA005012324","1995-06","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","7","2,C","5","2,C","0","2,C","","","","","","","","","","","","","","","","","","","","","7.8","2,,C,24,","","","","","","","26.6","2,,,C","","","","","","","","","","","",""
"CA005012324","1995-07","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","46.1","5,C","14",",C","4",",C","0",",C","","","","","0","5,C","0","5,C","0","5,C","23","5,C","0","5,C","10.8","5,C,07,","","","","","14.4",",,C,18,","31.4","5,C,11,","6.5","C","6.5","5,C","59.8",",,,C","","","19.85","5,C","25.20","5,,,C","14.51","5,,,C","","","",""
"CA005012324","1995-08","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","5","3,C","3","3,C","0","3,C","","","","","","","","","","","","","","","","","","","","","8.8","3,,C,13,","","","","","","","22.4","3,,,C","","","","","","","","","","","",""
"CA005012324","1995-10","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","6","1,C","4","1,C","0","1,C","","","","","","","","","","","","","","","","","","","","","21.4","1,,C,13,","","","","","","","44.8","1,,,C","","","","","","","","","","","",""
"CA005012324","1995-11","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","0.0","4,C","10","1,C","3","1,C","0","1,C","","","","","8","4,C","26","4,C","22","4,C","0","4,C","0","4,C","-25.6","4,C,12,","","","","","7.0","1,,C,30,","6.9","4,C,19,","","","730.2","4,C","26.0","1,,,C","","","-9.75","4,C","-5.60","4,,,C","-13.90","4,,,C","","","",""
"CA005012324","1995-12","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","0.0","2,C","7",",C","3",",C","0",",C","","","","","15","2,C","29","2,C","27","2,C","0","2,C","0","2,C","-34.6","2,C,12,","","","","","9.0",",,C,08,","1.0","2,C,04,","","","964.5","2,C","20.0",",,,C","","","-14.93","2,C","-10.97","2,,,C","-18.89","2,,,C","","","",""
"CA005012324","1996-01","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","7",",C","3",",C","0",",C","","","3",",C","25",",C","31",",C","29",",C","0",",C","0",",C","-38.1",",C,19,","","","50",",,C,08,","5.0",",,C,08,","5.0",",C,12,","","","1223.5",",C","17.0",",,,C","170",",,,C","-21.13",",C","-16.39",",,,C","-25.88",",,,C","","","",""
"CA005012324","1996-02","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","6",",C","3",",C","0",",C","","","3",",C","16",",C","29",",C","22",",C","0",",C","0",",C","-39.8",",C,01,","","","60",",,C,23,+","6.0",",,C,23,+","7.4",",C,06,","","","919.6",",C","22.0",",,,C","220",",,,C","-13.38",",C","-8.60",",,,C","-18.15",",,,C","","","",""
"CA005012324","1996-03","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","6",",C","2",",C","0",",C","","","2",",C","14",",C","30",",C","23",",C","0",",C","0",",C","-28.6",",C,06,","","","240",",,C,29,","24.0",",,C,29,","10.2",",C,12,","","","911.1",",C","34.0",",,,C","330",",,,C","-11.06",",C","-5.99",",,,C","-16.13",",,,C","","","",""
"CA005012324","1996-04","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","9",",C","4",",C","0",",C","","","3",",C","0",",C","25",",C","5",",C","0",",C","0",",C","-17.2",",C,01,","","","230",",,C,24,","23.0",",,C,24,","12.9",",C,30,","","","574.6",",C","46.0",",,,C","380",",,,C","-0.82",",C","3.73",",,,C","-5.37",",,,C","","","",""
"CA005012324","1996-05","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","11",",C","6",",C","1",",C","0",",C","0",",C","0",",C","7",",C","0",",C","5",",C","0",",C","-4.9",",C,10,","0",",,C,31,+","0",",,C,31,+","27.0",",,C,16,","24.9",",C,29,","","","283.9",",C","74.0",",,,C","0",",,,C","9.18",",C","14.97",",,,C","3.38",",,,C","","","",""
"CA005012324","1996-06","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","51.1","C","51.1",",C","9",",C","6",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","22",",C","2",",C","5.8",",C,23,","0",",,C,30,+","0",",,C,30,+","22.4",",,C,18,","32.6",",C,27,","","","62.2",",C","88.2",",,,C","0",",,,C","17.96",",C","23.59",",,,C","12.33",",,,C","","","",""
"CA005012324","1996-07","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","94.0","C","42.9",",C","12",",C","8",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","26",",C","0",",C","8.6",",C,09,","0",",,C,31,+","0",",,C,31,+","17.0",",,C,07,","29.6",",C,04,","15.7","C","15.7",",C","93.2",",,,C","0",",,,C","19.21",",C","24.28",",,,C","14.14",",,,C","","","",""
"CA005012324","1996-08","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","129.6","C","35.6",",C","7",",C","3",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","26",",C","0",",C","7.0",",C,26,","0",",,C,31,+","0",",,C,31,+","17.6",",,C,21,","31.0",",C,17,","40.6","C","24.9",",C","30.8",",,,C","0",",,,C","18.68",",C","24.87",",,,C","12.48",",,,C","","","",""
"CA005012324","1996-09","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","132.1","C","2.5",",C","11",",C","3",",C","0",",C","0",",C","0",",C","0",",C","1",",C","0",",C","8",",C","0",",C","0.0",",C,14,","0",",,C,30,+","0",",,C,30,+","12.6",",,C,04,","25.2",",C,02,","222.7","C","182.1",",C","34.8",",,,C","0",",,,C","12.35",",C","17.62",",,,C","7.08",",,,C","","","",""
"CA005012324","1996-10","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","132.1","C","0.0",",C","7",",C","4",",C","0",",C","0",",C","0",",C","0",",C","13",",C","2",",C","2",",C","0",",C","-12.8",",C,30,","0",",,C,31,+","0",",,C,31,+","5.2",",,C,21,","24.6",",C,05,","639.6","C","416.9",",C","19.1",",,,C","0",",,,C","4.88",",C","9.78",",,,C","-0.01",",,,C","","","",""
"CA005012324","1996-11","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","132.1","C","0.0",",C","13",",C","7",",C","0",",C","","","7",",C","15",",C","30",",C","23",",C","0",",C","0",",C","-26.1",",C,14,","","","100",",,C,06,","10.0",",,C,06,","8.8",",C,02,","1510.8","C","871.2",",C","42.0",",,,C","420",",,,C","-10.71",",C","-6.46",",,,C","-14.96",",,,C","","","",""
"CA005012324","1996-12","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","132.1","C","0.0",",C","11",",C","7",",C","0",",C","","","7",",C","18",",C","31",",C","31",",C","0",",C","0",",C","-34.4",",C,23,","","","130",",,C,31,","13.0",",,C,31,","-1.6",",C,11,","2615.2","C","1104.4",",C","50.0",",,,C","500",",,,C","-17.29",",C","-13.28",",,,C","-21.30",",,,C","","","",""
"CA005012324","1997-01","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","10",",C","2",",C","0",",C","","","2",",C","24",",C","31",",C","29",",C","0",",C","0",",C","-35.0",",C,26,","","","40",",,C,21,","4.0",",,C,21,","2.4",",C,01,","3777.8","C","1162.6",",C","18.0",",,,C","180",",,,C","-19.17",",C","-14.64",",,,C","-23.70",",,,C","","","",""
"CA005012324","1997-02","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","11",",C","0",",C","0",",C","","","0",",C","17",",C","28",",C","25",",C","0",",C","0",",C","-29.5",",C,24,","","","20",",,C,28,+","2.0",",,C,28,+","5.1",",C,25,","4623.3","C","845.5",",C","14.0",",,,C","140",",,,C","-11.86",",C","-5.92",",,,C","-17.81",",,,C","","","",""
"CA005012324","1997-03","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","10",",C","5",",C","0",",C","","","3",",C","13",",C","30",",C","19",",C","0",",C","0",",C","-25.4",",C,04,","","","40",",,C,24,","10.0",",,C,27,","10.2",",C,26,","5460.8","C","837.5",",C","35.0",",,,C","130",",,,C","-8.68",",C","-3.87",",,,C","-13.50",",,,C","","","",""
"CA005012324","1997-04","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","8",",C","7",",C","1",",C","","","3",",C","1",",C","22",",C","5",",C","0",",C","0",",C","-19.9",",C,09,","","","220",",,C,05,","28.0",",,C,25,","16.6",",C,18,","6005.7","C","544.9",",C","113.0",",,,C","430",",,,C","0.17",",C","5.67",",,,C","-5.33",",,,C","","","",""
"CA005012324","1997-05","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","4.6","C","4.6",",C","8",",C","5",",C","0",",C","0",",C","0",",C","0",",C","10",",C","0",",C","7",",C","0",",C","-4.2",",C,15,","0",",,C,31,+","0",",,C,31,+","6.4",",,C,08,","28.4",",C,31,","6309.0","C","303.3",",C","23.6",",,,C","0",",,,C","8.70",",C","15.05",",,,C","2.35",",,,C","","","",""
"CA005012324","1997-06","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","32.9","C","28.3",",C","7",",C","5",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","23",",C","0",",C","6.2",",C,14,","0",",,C,30,+","0",",,C,30,+","14.6",",,C,18,","29.2",",C,03,","6346.7","C","37.7",",C","49.6",",,,C","0",",,,C","18.02",",C","24.27",",,,C","11.77",",,,C","","","",""
"CA005012324","1997-07","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","101.6","C","68.7",",C","8",",C","4",",C","2",",C","0",",C","0",",C","0",",C","0",",C","0",",C","24",",C","0",",C","4.9",",C,06,","0",",,C,31,+","0",",,C,31,+","43.0",",,C,01,","31.0",",C,24,","38.1","C","38.1",",C","102.2",",,,C","0",",,,C","19.32",",C","24.37",",,,C","14.26",",,,C","","","",""
"CA005012324","1997-08","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","145.1","C","43.5",",C","10",",C","5",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","25",",C","1",",C","7.0",",C,18,","0",",,C,31,+","0",",,C,31,+","42.4",",,C,15,","32.7",",C,07,","84.0","C","45.9",",C","66.4",",,,C","0",",,,C","18.25",",C","24.23",",,,C","12.28",",,,C","","","",""
"CA005012324","1997-09","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","150.8","C","5.7",",C","8",",C","5",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","12",",C","0",",C","1.0",",C,20,","0",",,C,30,+","0",",,C,30,+","6.8",",,C,16,","29.0",",C,24,","218.9","C","134.9",",C","24.6",",,,C","0",",,,C","14.02",",C","20.02",",,,C","8.03",",,,C","","","",""
"CA005012324","1997-10","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","150.8","C","0.0",",C","6",",C","4",",C","1",",C","0",",C","0",",C","0",",C","15",",C","4",",C","2",",C","0",",C","-9.3",",C,26,","0",",,C,31,+","2",",,C,22,+","29.8",",,C,08,","27.8",",C,01,","628.6","C","409.7",",C","82.0",",,,C","4",",,,C","5.12",",C","9.77",",,,C","0.46",",,,C","","","",""
"CA005012324","1997-11","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","150.8","C","0.0","2,C","5",",C","2",",C","0",",C","","","2",",C","0","2,C","27","2,C","18","2,C","0","2,C","0","2,C","-17.6","2,C,23,","","","60",",,C,01,","6.0",",,C,01,","8.2","2,C,29,","1279.2","C","650.6","2,C","15.8",",,,C","156",",,,C","-4.90","2,C","-1.56","2,,,C","-8.24","2,,,C","","","",""
"CA005012324","1997-12","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","","","","","2","1,C","0","1,C","0","1,C","","","0","1,C","","","","","","","","","","","","","","","20","1,,C,08,","2.0","1,,C,08,","","","","","","","3.4","1,,,C","34","1,,,C","","","","","","","","","",""
"CA005012324","1998-01","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0","5,C","10",",C","2",",C","0",",C","","","0",",C","14","5,C","26","5,C","26","5,C","0","5,C","0","5,C","-30.3","5,C,12,","","","0",",,C,31,+","9.0",",,C,09,","-1.9","5,C,27,","","","878.3","5,C","28.9",",,,C","0",",,,C","-15.45","5,C","-12.15","5,,,C","-18.74","5,,,C","","","",""
"CA005012324","1998-02","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0","3,C","7","1,C","4","1,C","0","1,C","","","0",",C","3","3,C","21","3,C","14","3,C","0","3,C","0","3,C","-23.4","3,C,02,","","","0",",,C,28,+","17.1","1,,C,25,","6.7","3,C,24,","","","558.5","3,C","54.4","1,,,C","0",",,,C","-4.01","3,C","-1.25","3,,,C","-6.76","3,,,C","","","",""
"CA005012324","1998-03","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0","3,C","5",",C","2",",C","0",",C","","","0",",C","4","3,C","24","3,C","19",",C","0",",C","0",",C","-25.8","3,C,11,","","","0",",,C,31,+","4.0",",,C,06,","12.1",",C,26,","","","666.5",",C","11.2",",,,C","0",",,,C","-5.72","3,C","-1.97",",,,C","-9.46","3,,,C","","","",""
"CA005012324","1998-04","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.7","C","0.7","2,C","3",",C","2",",C","1",",C","0",",C","0",",C","0","1,C","14","1,C","0","2,C","5","2,C","0","2,C","-4.6","1,C,18,","0",",,C,30,+","0",",,C,30,+","26.6",",,C,12,","27.1","2,C,29,","","","286.5","2,C","32.6",",,,C","0",",,,C","8.12","2,C","14.74","2,,,C","1.50","1,,,C","","","",""
"CA005012324","1998-05","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","1.3","C","0.6","1,C","9","1,C","8","1,C","1","1,C","0",",C","0",",C","0","1,C","0","1,C","0","1,C","14","1,C","0","1,C","0.2","1,C,29,","0",",,C,31,+","0",",,C,31,+","40.6","1,,C,28,","26.8","1,C,26,","","","181.7","1,C","94.2","1,,,C","0",",,,C","12.30","1,C","18.86","1,,,C","5.74","1,,,C","","","",""
"CA005012324","1998-06","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","16.7","C","15.4",",C","15",",C","10",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","13",",C","0",",C","2.0",",C,06,","0",",,C,30,+","0",",,C,30,+","23.4",",,C,24,","28.5",",C,25,","","","107.9",",C","111.4",",,,C","0",",,,C","15.25",",C","19.68",",,,C","10.82",",,,C","","","",""
"CA005012324","1998-07","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","75.6","C","58.9",",C","9",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","27",",C","0",",C","7.5",",C,16,","0",",,C,31,+","0",",,C,31,+","2.8",",,C,01,","31.3",",C,11,","26.7","C","26.7",",C","13.0",",,,C","0",",,,C","19.37",",C","25.12",",,,C","13.62",",,,C","","","",""
"CA005012324","1998-08","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","142.7","C","67.1",",C","8",",C","1",",C","0",",C","0",",C","0",",C","0",",C","0",",C","0",",C","30",",C","0",",C","8.4",",C,30,","0",",,C,31,+","0",",,C,31,+","2.8",",,C,22,","30.6",",C,12,","36.4","C","9.7",",C","11.8",",,,C","0",",,,C","20.18",",C","26.63",",,,C","13.74",",,,C","","","",""
"CA005012324","1998-09","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","153.2","C","10.5","1,C","5","1,C","1","1,C","0","1,C","0",",C","0",",C","0","1,C","0","1,C","0","1,C","16","1,C","1","1,C","1.5","1,C,21,","0",",,C,30,+","0",",,C,30,+","5.8","1,,C,19,","34.8","1,C,10,","153.4","C","117.0","1,C","8.4","1,,,C","0",",,,C","14.66","1,C","21.09","1,,,C","8.23","1,,,C","","","",""
"CA005012324","1998-10","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","153.2","C","0.0",",C","11",",C","5",",C","0",",C","0",",C","0",",C","0",",C","8",",C","0",",C","2",",C","0",",C","-4.3",",C,20,","0",",,C,31,+","0",",,C,31,+","19.8",",,C,05,","22.3",",C,22,","516.2","C","362.8",",C","61.0",",,,C","0",",,,C","6.63",",C","11.62",",,,C","1.64",",,,C","","","",""
"CA005012324","1998-11","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","153.2","C","0.0",",C","5",",C","2",",C","0",",C","","","1",",C","0",",C","29",",C","15",",C","0",",C","0",",C","-15.2",",C,12,","","","57",",,C,10,","6.0",",,C,24,","9.2",",C,22,","1156.1","C","639.9",",C","15.6",",,,C","94",",,,C","-3.00",",C","0.66",",,,C","-6.66",",,,C","","","",""
"CA005012324","1998-12","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","153.2","C","0.0",",C","6",",C","2",",C","0",",C","","","2",",C","15",",C","30",",C","23",",C","0",",C","0",",C","-30.5",",C,31,","","","70",",,C,17,","7.0",",,C,17,","11.2",",C,14,","2091.5","C","935.4",",C","16.8",",,,C","168",",,,C","-11.84",",C","-7.65",",,,C","-16.04",",,,C","","","",""
"CA005012324","1999-01","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","10",",C","1",",C","0",",C","","","0",",C","21",",C","31",",C","26",",C","0",",C","0",",C","-32.4",",C,12,","","","20",",,C,11,+","4.0",",,C,15,","4.1",",C,15,","3169.9","C","1078.4",",C","16.4",",,,C","124",",,,C","-16.45",",C","-12.06",",,,C","-20.85",",,,C","","","",""
"CA005012324","1999-02","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","6",",C","2",",C","0",",C","","","2",",C","7",",C","28",",C","18",",C","0",",C","0",",C","-24.3",",C,04,","","","30",",,C,27,+","3.0",",,C,27,+","4.8",",C,08,","3908.5","C","738.6",",C","11.4",",,,C","114",",,,C","-8.05",",C","-3.61",",,,C","-12.48",",,,C","","","",""
"CA005012324","1999-03","49.9","-98.2833","273.0","PORTAGE SOUTHPORT, MB CA","0.0","C","0.0",",C","5",",C","1",",C","0",",C","","","1",",C","3",",C","29",",C","11",",C","0",",C","0",",C","-22.3",",C,03,","","","60",",,C,08,","6.0",",,C,08,","12.9",",C,26,","4556.4","C","647.9",",C","11.3",",,,C","113",",,,C","-2.57",",C","2.45",",,,C","-7.58",",,,C","","","",""
